ppm,intensity
1.11,0.002011
1.115,0.001669
1.12,0.001925
1.125,0.001755
1.13,0.001219
1.135,0.001484
1.14,0.002191
1.145,0.002131
1.15,0.002101
1.155,0.001592
1.16,0.001792
1.165,0.002023
1.17,0.002242
1.175,0.001705
1.18,0.001629
1.185,0.002399
1.19,0.002023
1.195,0.001867
1.2,0.001741
1.205,0.00177
1.21,0.002555
1.215,0.002339
1.22,0.001854
1.225,0.001561
1.23,0.002586
1.235,0.00255
1.24,0.002421
1.245,0.002295
1.25,0.00134
1.255,0.001548
1.26,0.002198
1.265,0.0019
1.27,0.002089
1.275,0.001816
1.28,0.00177
1.285,0.002194
1.29,0.00186
1.295,0.001999
1.3,0.002089
1.305,0.002081
1.31,0.002406
1.315,0.002479
1.32,0.001521
1.325,0.001906
1.33,0.001773
1.335,0.002264
1.34,0.001625
1.345,0.002271
1.35,0.002244
1.355,0.002201
1.36,0.001658
1.365,0.001924
1.37,0.001621
1.375,0.002138
1.38,0.002333
1.385,0.001467
1.39,0.00171
1.395,0.001942
1.4,0.001813
1.405,0.002522
1.41,0.001948
1.415,0.002087
1.42,0.00161
1.425,0.002539
1.43,0.002057
1.435,0.00227
1.44,0.002029
1.445,0.001257
1.45,0.00144
1.455,0.001548
1.46,0.002164
1.465,0.001821
1.47,0.002149
1.475,0.0021
1.48,0.002087
1.485,0.002321
1.49,0.002063
1.495,0.001425
1.5,0.001762
1.505,0.002581
1.51,0.001624
1.515,0.002477
1.52,0.002578
1.525,0.001792
1.53,0.00212
1.535,0.001509
1.54,0.00227
1.545,0.001728
1.55,0.001541
1.555,0.001862
1.56,0.00184
1.565,0.001795
1.57,0.002069
1.575,0.001941
1.58,0.001768
1.585,0.002332
1.59,0.002848
1.595,0.002023
1.6,0.001753
1.605,0.001653
1.61,0.002206
1.615,0.00191
1.62,0.002005
1.625,0.001302
1.63,0.001604
1.635,0.001593
1.64,0.00233
1.645,0.001905
1.65,0.00113
1.655,0.002169
1.66,0.002396
1.665,0.002456
1.67,0.001019
1.675,0.002053
1.68,0.002284
1.685,0.002212
1.69,0.001917
1.695,0.00137
1.7,0.001848
1.705,0.001887
1.71,0.002201
1.715,0.002224
1.72,0.001915
1.725,0.002296
1.73,0.00163
1.735,0.001761
1.74,0.001989
1.745,0.002201
1.75,0.001887
1.755,0.002431
1.76,0.002144
1.765,0.001668
1.77,0.00203
1.775,0.001689
1.78,0.001663
1.785,0.0015
1.79,0.002489
1.795,0.002318
1.8,0.00144
1.805,0.00239
1.81,0.002336
1.815,0.001873
1.82,0.002178
1.825,0.002786
1.83,0.0021
1.835,0.002148
1.84,0.002393
1.845,0.001638
1.85,0.001557
1.855,0.001507
1.86,0.001973
1.865,0.002305
1.87,0.001699
1.875,0.001521
1.88,0.002076
1.885,0.001878
1.89,0.00222
1.895,0.001966
1.9,0.001948
1.905,0.001984
1.91,0.002026
1.915,0.001677
1.92,0.001621
1.925,0.002571
1.93,0.003097
1.935,0.002408
1.94,0.001446
1.945,0.002027
1.95,0.002434
1.955,0.00145
1.96,0.001847
1.965,0.001875
1.97,0.001698
1.975,0.001725
1.98,0.002374
1.985,0.001861
1.99,0.00194
1.995,0.002621
2.0,0.001722
2.005,0.001349
2.01,0.002247
2.015,0.002725
2.02,0.002094
2.025,0.002127
2.03,0.001569
2.035,0.001691
2.04,0.002533
2.045,0.002461
2.05,0.002225
2.055,0.001794
2.06,0.001601
2.065,0.001651
2.07,0.001605
2.075,0.00223
2.08,0.001738
2.085,0.001838
2.09,0.002254
2.095,0.002245
2.1,0.002025
2.105,0.002174
2.11,0.002007
2.115,0.001326
2.12,0.001976
2.125,0.001854
2.13,0.001877
2.135,0.002086
2.14,0.001802
2.145,0.00243
2.15,0.001941
2.155,0.002059
2.16,0.002116
2.165,0.00194
2.17,0.002228
2.175,0.002266
2.18,0.002222
2.185,0.001751
2.19,0.001681
2.195,0.001784
2.2,0.001998
2.205,0.001338
2.21,0.001697
2.215,0.001589
2.22,0.001756
2.225,0.001668
2.23,0.002277
2.235,0.002149
2.24,0.002327
2.245,0.001645
2.25,0.001718
2.255,0.001887
2.26,0.002573
2.265,0.002581
2.27,0.001776
2.275,0.002215
2.28,0.002747
2.285,0.001635
2.29,0.001929
2.295,0.002451
2.3,0.00225
2.305,0.001648
2.31,0.00253
2.315,0.002342
2.32,0.00224
2.325,0.001563
2.33,0.00194
2.335,0.00246
2.34,0.002171
2.345,0.002279
2.35,0.001905
2.355,0.002529
2.36,0.001914
2.365,0.002322
2.37,0.002112
2.375,0.001661
2.38,0.002519
2.385,0.001557
2.39,0.001741
2.395,0.002049
2.4,0.001506
2.405,0.001366
2.41,0.001957
2.415,0.001848
2.42,0.001901
2.425,0.002173
2.43,0.002789
2.435,0.00185
2.44,0.002854
2.445,0.00208
2.45,0.001962
2.455,0.001048
2.46,0.001457
2.465,0.002085
2.47,0.002187
2.475,0.001699
2.48,0.002096
2.485,0.002304
2.49,0.001791
2.495,0.00142
2.5,0.001644
2.505,0.001881
2.51,0.002087
2.515,0.002258
2.52,0.001662
2.525,0.001998
2.53,0.001895
2.535,0.001998
2.54,0.002372
2.545,0.002441
2.55,0.001819
2.555,0.001774
2.56,0.001745
2.565,0.001802
2.57,0.001842
2.575,0.001928
2.58,0.00181
2.585,0.001612
2.59,0.001578
2.595,0.002008
2.6,0.002843
2.605,0.002183
2.61,0.002216
2.615,0.002111
2.62,0.001932
2.625,0.00269
2.63,0.001879
2.635,0.001647
2.64,0.001556
2.645,0.002054
2.65,0.001639
2.655,0.001683
2.66,0.001684
2.665,0.001528
2.67,0.002047
2.675,0.0014
2.68,0.002788
2.685,0.001021
2.69,0.001501
2.695,0.002011
2.7,0.002136
2.705,0.001871
2.71,0.002091
2.715,0.002054
2.72,0.002038
2.725,0.0022
2.73,0.002081
2.735,0.001962
2.74,0.001948
2.745,0.002308
2.75,0.001934
2.755,0.002199
2.76,0.002554
2.765,0.002136
2.77,0.002425
2.775,0.001851
2.78,0.002098
2.785,0.002181
2.79,0.002084
2.795,0.002171
2.8,0.002495
2.805,0.001892
2.81,0.001768
2.815,0.002117
2.82,0.001492
2.825,0.001996
2.83,0.002418
2.835,0.001996
2.84,0.002192
2.845,0.002134
2.85,0.002421
2.855,0.002177
2.86,0.002071
2.865,0.000834
2.87,0.001816
2.875,0.002247
2.88,0.001947
2.885,0.001734
2.89,0.002312
2.895,0.001685
2.9,0.001873
2.905,0.002231
2.91,0.00181
2.915,0.002049
2.92,0.001982
2.925,0.001567
2.93,0.001801
2.935,0.001856
2.94,0.001756
2.945,0.002365
2.95,0.001973
2.955,0.001756
2.96,0.001493
2.965,0.001865
2.97,0.002436
2.975,0.00187
2.98,0.002241
2.985,0.002134
2.99,0.001794
2.995,0.001643
3.0,0.002164
3.005,0.001387
3.01,0.002176
3.015,0.001561
3.02,0.002277
3.025,0.001841
3.03,0.001948
3.035,0.002347
3.04,0.001629
3.045,0.001998
3.05,0.00187
3.055,0.002159
3.06,0.002233
3.065,0.002083
3.07,0.002055
3.075,0.001841
3.08,0.002195
3.085,0.001901
3.09,0.002029
3.095,0.002049
3.1,0.001509
3.105,0.00159
3.11,0.002062
3.115,0.001979
3.12,0.002424
3.125,0.001137
3.13,0.00206
3.135,0.002367
3.14,0.002019
3.145,0.00226
3.15,0.001995
3.155,0.001969
3.16,0.002304
3.165,0.001537
3.17,0.001207
3.175,0.002155
3.18,0.002032
3.185,0.002029
3.19,0.002089
3.195,0.002208
3.2,0.001828
3.205,0.002154
3.21,0.002099
3.215,0.001591
3.22,0.001938
3.225,0.002085
3.23,0.001716
3.235,0.002354
3.24,0.001887
3.245,0.002272
3.25,0.002499
3.255,0.001478
3.26,0.001531
3.265,0.002198
3.27,0.001928
3.275,0.002174
3.28,0.002597
3.285,0.001826
3.29,0.002296
3.295,0.001906
3.3,0.001772
3.305,0.002161
3.31,0.002087
3.315,0.002373
3.32,0.002106
3.325,0.002302
3.33,0.00218
3.335,0.001404
3.34,0.001872
3.345,0.001887
3.35,0.00231
3.355,0.001634
3.36,0.002065
3.365,0.001856
3.37,0.001366
3.375,0.001947
3.38,0.002223
3.385,0.001873
3.39,0.002324
3.395,0.002135
3.4,0.00211
3.405,0.001823
3.41,0.001944
3.415,0.002164
3.42,0.002009
3.425,0.001572
3.43,0.00194
3.435,0.00214
3.44,0.002393
3.445,0.002294
3.45,0.001659
3.455,0.002244
3.46,0.00144
3.465,0.001775
3.47,0.001717
3.475,0.002532
3.48,0.00224
3.485,0.002105
3.49,0.001785
3.495,0.002434
3.5,0.001916
3.505,0.002167
3.51,0.002387
3.515,0.001898
3.52,0.002191
3.525,0.001311
3.53,0.002205
3.535,0.001411
3.54,0.002147
3.545,0.002105
3.55,0.002171
3.555,0.002813
3.56,0.001135
3.565,0.002165
3.57,0.001867
3.575,0.002269
3.58,0.002115
3.585,0.002043
3.59,0.00183
3.595,0.001758
3.6,0.00213
3.605,0.001479
3.61,0.002382
3.615,0.001806
3.62,0.002168
3.625,0.001594
3.63,0.002168
3.635,0.001927
3.64,0.002278
3.645,0.002437
3.65,0.001819
3.655,0.002046
3.66,0.002094
3.665,0.002518
3.67,0.001556
3.675,0.002218
3.68,0.002003
3.685,0.00159
3.69,0.001895
3.695,0.001777
3.7,0.002397
3.705,0.001682
3.71,0.002368
3.715,0.001851
3.72,0.00225
3.725,0.001415
3.73,0.001746
3.735,0.002069
3.74,0.001693
3.745,0.001469
3.75,0.00202
3.755,0.002287
3.76,0.002017
3.765,0.001939
3.77,0.002155
3.775,0.001864
3.78,0.002336
3.785,0.002399
3.79,0.001568
3.795,0.002379
3.8,0.002252
3.805,0.002115
3.81,0.002256
3.815,0.002515
3.82,0.002688
3.825,0.002583
3.83,0.001932
3.835,0.002485
3.84,0.001434
3.845,0.002333
3.85,0.002266
3.855,0.002362
3.86,0.001707
3.865,0.002524
3.87,0.002468
3.875,0.002094
3.88,0.001525
3.885,0.002136
3.89,0.001724
3.895,0.001474
3.9,0.001769
3.905,0.002839
3.91,0.001502
3.915,0.001896
3.92,0.00208
3.925,0.002342
3.93,0.001661
3.935,0.001666
3.94,0.002317
3.945,0.0021
3.95,0.002435
3.955,0.001598
3.96,0.001964
3.965,0.002325
3.97,0.002044
3.975,0.001607
3.98,0.002042
3.985,0.001337
3.99,0.00173
3.995,0.002267
4.0,0.002309
4.005,0.002138
4.01,0.002238
4.015,0.00147
4.02,0.001768
4.025,0.00236
4.03,0.002795
4.035,0.002153
4.04,0.001674
4.045,0.00166
4.05,0.002415
4.055,0.002375
4.06,0.001573
4.065,0.002044
4.07,0.002479
4.075,0.002487
4.08,0.001814
4.085,0.001934
4.09,0.002159
4.095,0.001614
4.1,0.001428
4.105,0.001758
4.11,0.002418
4.115,0.002376
4.12,0.002161
4.125,0.001585
4.13,0.001307
4.135,0.001628
4.14,0.002001
4.145,0.002346
4.15,0.001675
4.155,0.002008
4.16,0.001354
4.165,0.001241
4.17,0.001974
4.175,0.001559
4.18,0.001609
4.185,0.001176
4.19,0.002251
4.195,0.001337
4.2,0.00197
4.205,0.001436
4.21,0.001823
4.215,0.002424
4.22,0.002039
4.225,0.001996
4.23,0.002266
4.235,0.00214
4.24,0.00244
4.245,0.001445
4.25,0.002431
4.255,0.00198
4.26,0.001595
4.265,0.002168
4.27,0.002147
4.275,0.001957
4.28,0.002261
4.285,0.001503
4.29,0.001383
4.295,0.001755
4.3,0.002345
4.305,0.002151
4.31,0.001968
4.315,0.001747
4.32,0.001965
4.325,0.002377
4.33,0.001776
4.335,0.001767
4.34,0.002125
4.345,0.002202
4.35,0.002025
4.355,0.00248
4.36,0.002051
4.365,0.001642
4.37,0.001213
4.375,0.002395
4.38,0.001929
4.385,0.002102
4.39,0.002148
4.395,0.002463
4.4,0.002358
4.405,0.002343
4.41,0.002098
4.415,0.001921
4.42,0.002096
4.425,0.001718
4.43,0.002133
4.435,0.002379
4.44,0.002258
4.445,0.002059
4.45,0.001701
4.455,0.001698
4.46,0.001753
4.465,0.001865
4.47,0.002161
4.475,0.002178
4.48,0.002207
4.485,0.002359
4.49,0.001665
4.495,0.001932
4.5,0.00219
4.505,0.002283
4.51,0.00177
4.515,0.001762
4.52,0.002404
4.525,0.002244
4.53,0.002162
4.535,0.001907
4.54,0.001673
4.545,0.001996
4.55,0.002114
4.555,0.00218
4.56,0.002307
4.565,0.002045
4.57,0.002442
4.575,0.001889
4.58,0.002124
4.585,0.002029
4.59,0.001382
4.595,0.001551
4.6,0.001821
4.605,0.002056
4.61,0.002118
4.615,0.002448
4.62,0.001998
4.625,0.001889
4.63,0.002114
4.635,0.001578
4.64,0.001934
4.645,0.001649
4.65,0.00202
4.655,0.001755
4.66,0.001852
4.665,0.002661
4.67,0.002382
4.675,0.002864
4.68,0.002062
4.685,0.001934
4.69,0.001722
4.695,0.001984
4.7,0.001384
4.705,0.002026
4.71,0.001799
4.715,0.001528
4.72,0.001366
4.725,0.001678
4.73,0.00185
4.735,0.001979
4.74,0.001425
4.745,0.001974
4.75,0.002099
4.755,0.002762
4.76,0.002119
4.765,0.002313
4.77,0.001744
4.775,0.001993
4.78,0.001741
4.785,0.001704
4.79,0.002167
4.795,0.001916
4.8,0.002502
4.805,0.001986
4.81,0.002144
4.815,0.001573
4.82,0.001648
4.825,0.002228
4.83,0.001759
4.835,0.00244
4.84,0.001712
4.845,0.001689
4.85,0.002669
4.855,0.001405
4.86,0.00182
4.865,0.002179
4.87,0.002206
4.875,0.001603
4.88,0.002747
4.885,0.00184
4.89,0.00133
4.895,0.002315
4.9,0.001831
4.905,0.002021
4.91,0.002266
4.915,0.001684
4.92,0.001748
4.925,0.001963
4.93,0.002292
4.935,0.00154
4.94,0.002503
4.945,0.002126
4.95,0.001607
4.955,0.002013
4.96,0.002196
4.965,0.002427
4.97,0.0023
4.975,0.002391
4.98,0.00195
4.985,0.002255
4.99,0.001071
4.995,0.002352
5.0,0.001985
5.005,0.002556
5.01,0.001793
5.015,0.001834
5.02,0.002016
5.025,0.002285
5.03,0.002116
5.035,0.002361
5.04,0.002019
5.045,0.002366
5.05,0.002981
5.055,0.002437
5.06,0.00222
5.065,0.001494
5.07,0.002225
5.075,0.002383
5.08,0.001943
5.085,0.00237
5.09,0.001242
5.095,0.001768
5.1,0.00168
5.105,0.002192
5.11,0.001723
5.115,0.00167
5.12,0.00252
5.125,0.001499
5.13,0.002182
5.135,0.002389
5.14,0.00191
5.145,0.001688
5.15,0.001939
5.155,0.001802
5.16,0.001727
5.165,0.002083
5.17,0.001989
5.175,0.003095
5.18,0.002458
5.185,0.002071
5.19,0.002204
5.195,0.002595
5.2,0.002418
5.205,0.002027
5.21,0.001735
5.215,0.002629
5.22,0.002006
5.225,0.002094
5.23,0.002486
5.235,0.002076
5.24,0.002464
5.245,0.001909
5.25,0.002076
5.255,0.001942
5.26,0.002744
5.265,0.001501
5.27,0.001941
5.275,0.001698
5.28,0.001749
5.285,0.001554
5.29,0.001717
5.295,0.002427
5.3,0.002508
5.305,0.001771
5.31,0.00157
5.315,0.00183
5.32,0.002571
5.325,0.001971
5.33,0.00125
5.335,0.002293
5.34,0.001952
5.345,0.00221
5.35,0.002137
5.355,0.00154
5.36,0.002352
5.365,0.002228
5.37,0.001758
5.375,0.001198
5.38,0.001585
5.385,0.001594
5.39,0.002233
5.395,0.001785
5.4,0.001836
5.405,0.002003
5.41,0.001836
5.415,0.002128
5.42,0.002101
5.425,0.002321
5.43,0.00156
5.435,0.002115
5.44,0.001896
5.445,0.002731
5.45,0.002506
5.455,0.001852
5.46,0.002328
5.465,0.001379
5.47,0.001624
5.475,0.001901
5.48,0.002088
5.485,0.001608
5.49,0.002006
5.495,0.002431
5.5,0.001431
5.505,0.00152
5.51,0.001323
5.515,0.002393
5.52,0.001616
5.525,0.001856
5.53,0.00168
5.535,0.001958
5.54,0.001873
5.545,0.002054
5.55,0.002049
5.555,0.002548
5.56,0.001658
5.565,0.00205
5.57,0.00196
5.575,0.001668
5.58,0.00228
5.585,0.002623
5.59,0.001598
5.595,0.002839
5.6,0.001931
5.605,0.001953
5.61,0.00107
5.615,0.002004
5.62,0.001937
5.625,0.001891
5.63,0.002214
5.635,0.00192
5.64,0.00211
5.645,0.001752
5.65,0.001584
5.655,0.00202
5.66,0.002185
5.665,0.002224
5.67,0.002019
5.675,0.001722
5.68,0.001997
5.685,0.001892
5.69,0.001542
5.695,0.002098
5.7,0.001919
5.705,0.001596
5.71,0.001877
5.715,0.002192
5.72,0.002509
5.725,0.001345
5.73,0.001855
5.735,0.002176
5.74,0.002389
5.745,0.002118
5.75,0.001625
5.755,0.00181
5.76,0.00197
5.765,0.001706
5.77,0.001611
5.775,0.001532
5.78,0.002879
5.785,0.001992
5.79,0.001898
5.795,0.002226
5.8,0.002004
5.805,0.001933
5.81,0.002065
5.815,0.00172
5.82,0.001847
5.825,0.002309
5.83,0.002206
5.835,0.00161
5.84,0.002516
5.845,0.001853
5.85,0.001435
5.855,0.002243
5.86,0.002222
5.865,0.002107
5.87,0.001654
5.875,0.002416
5.88,0.00218
5.885,0.002122
5.89,0.00208
5.895,0.00213
5.9,0.002779
5.905,0.001826
5.91,0.002108
5.915,0.002401
5.92,0.002281
5.925,0.001737
5.93,0.00197
5.935,0.001878
5.94,0.001503
5.945,0.001943
5.95,0.002347
5.955,0.002111
5.96,0.0024
5.965,0.002166
5.97,0.001763
5.975,0.002199
5.98,0.001404
5.985,0.002448
5.99,0.001875
5.995,0.002587
6.0,0.001526
6.005,0.001665
6.01,0.001849
6.015,0.001909
6.02,0.001444
6.025,0.001553
6.03,0.002166
6.035,0.001711
6.04,0.002302
6.045,0.002571
6.05,0.001479
6.055,0.001859
6.06,0.002606
6.065,0.002377
6.07,0.001524
6.075,0.00213
6.08,0.002582
6.085,0.001244
6.09,0.002127
6.095,0.002379
6.1,0.001828
6.105,0.001776
6.11,0.002266
6.115,0.001442
6.12,0.002199
6.125,0.002435
6.13,0.002036
6.135,0.001453
6.14,0.00256
6.145,0.001993
6.15,0.002201
6.155,0.001694
6.16,0.001971
6.165,0.002389
6.17,0.001468
6.175,0.001534
6.18,0.001267
6.185,0.002154
6.19,0.002155
6.195,0.001696
6.2,0.002115
6.205,0.002005
6.21,0.00268
6.215,0.001575
6.22,0.002084
6.225,0.00184
6.23,0.002641
6.235,0.002154
6.24,0.001574
6.245,0.002149
6.25,0.001939
6.255,0.001658
6.26,0.002135
6.265,0.00204
6.27,0.001577
6.275,0.00183
6.28,0.002395
6.285,0.002342
6.29,0.001944
6.295,0.001866
6.3,0.002088
6.305,0.001949
6.31,0.001565
6.315,0.002212
6.32,0.001706
6.325,0.002504
6.33,0.002197
6.335,0.002245
6.34,0.00188
6.345,0.002051
6.35,0.001785
6.355,0.001853
6.36,0.001629
6.365,0.002493
6.37,0.001598
6.375,0.00259
6.38,0.002256
6.385,0.001676
6.39,0.002458
6.395,0.002144
6.4,0.001718
6.405,0.002087
6.41,0.001882
6.415,0.001732
6.42,0.001978
6.425,0.002095
6.43,0.001885
6.435,0.001987
6.44,0.002277
6.445,0.001958
6.45,0.001868
6.455,0.001547
6.46,0.001977
6.465,0.001836
6.47,0.001923
6.475,0.002281
6.48,0.002305
6.485,0.002014
6.49,0.0018
6.495,0.002052
6.5,0.002115
6.505,0.002089
6.51,0.001504
6.515,0.002113
6.52,0.00165
6.525,0.002112
6.53,0.002146
6.535,0.002057
6.54,0.002423
6.545,0.002005
6.55,0.002114
6.555,0.001692
6.56,0.001965
6.565,0.001923
6.57,0.002023
6.575,0.001941
6.58,0.001175
6.585,0.002282
6.59,0.002243
6.595,0.001272
6.6,0.002091
6.605,0.002355
6.61,0.002257
6.615,0.00225
6.62,0.001938
6.625,0.001823
6.63,0.002669
6.635,0.002154
6.64,0.002578
6.645,0.001982
6.65,0.00233
6.655,0.002294
6.66,0.002287
6.665,0.001584
6.67,0.002837
6.675,0.002117
6.68,0.001896
6.685,0.002114
6.69,0.001394
6.695,0.002497
6.7,0.001879
6.705,0.002112
6.71,0.002079
6.715,0.001402
6.72,0.001902
6.725,0.002455
6.73,0.001744
6.735,0.002106
6.74,0.002373
6.745,0.002574
6.75,0.001731
6.755,0.002386
6.76,0.002261
6.765,0.002214
6.77,0.002364
6.775,0.002287
6.78,0.001685
6.785,0.002197
6.79,0.001817
6.795,0.002144
6.8,0.001884
6.805,0.002548
6.81,0.002356
6.815,0.002204
6.82,0.001797
6.825,0.00218
6.83,0.001649
6.835,0.00173
6.84,0.00145
6.845,0.002337
6.85,0.001859
6.855,0.002351
6.86,0.002426
6.865,0.002387
6.87,0.001892
6.875,0.002538
6.88,0.002443
6.885,0.001596
6.89,0.002164
6.895,0.001757
6.9,0.001992
6.905,0.002456
6.91,0.002148
6.915,0.002589
6.92,0.002255
6.925,0.002298
6.93,0.002617
6.935,0.00247
6.94,0.002319
6.945,0.002516
6.95,0.002466
6.955,0.001565
6.96,0.001683
6.965,0.002075
6.97,0.002423
6.975,0.001783
6.98,0.001461
6.985,0.002019
6.99,0.001833
6.995,0.002551
7.0,0.001213
7.005,0.002318
7.01,0.002262
7.015,0.001104
7.02,0.001677
7.025,0.001941
7.03,0.002157
7.035,0.002034
7.04,0.002241
7.045,0.002096
7.05,0.00175
7.055,0.002608
7.06,0.002127
7.065,0.001729
7.07,0.002197
7.075,0.001979
7.08,0.001879
7.085,0.001805
7.09,0.001506
7.095,0.001717
7.1,0.001582
7.105,0.001336
7.11,0.002193
7.115,0.002127
7.12,0.001947
7.125,0.001636
7.13,0.001749
7.135,0.00257
7.14,0.001721
7.145,0.002319
7.15,0.002146
7.155,0.002199
7.16,0.00186
7.165,0.001946
7.17,0.002005
7.175,0.001658
7.18,0.002552
7.185,0.001907
7.19,0.002604
7.195,0.004112
7.2,0.006405
7.205,0.011203
7.21,0.02331
7.215,0.046318
7.22,0.085996
7.225,0.153745
7.23,0.251564
7.235,0.383096
7.24,0.541402
7.245,0.707891
7.25,0.859267
7.255,0.964733
7.26,1.001961
7.265,0.964742
7.27,0.85926
7.275,0.708205
7.28,0.541628
7.285,0.382488
7.29,0.25072
7.295,0.153256
7.3,0.086879
7.305,0.045928
7.31,0.023096
7.315,0.010876
7.32,0.006243
7.325,0.003491
7.33,0.002473
7.335,0.003454
7.34,0.002175
7.345,0.002033
7.35,0.002736
7.355,0.002136
7.36,0.001866
7.365,0.002574
7.37,0.001988
7.375,0.00176
7.38,0.001917
7.385,0.002048
7.39,0.002367
7.395,0.002494
7.4,0.001622
7.405,0.002488
7.41,0.001824
7.415,0.001885
7.42,0.001129
7.425,0.002622
7.43,0.002253
7.435,0.001969
7.44,0.001984
7.445,0.002389
7.45,0.002053
7.455,0.001001
7.46,0.002142
7.465,0.002036
7.47,0.00209
7.475,0.002063
7.48,0.002348
7.485,0.001789
7.49,0.002857
7.495,0.002093
7.5,0.001788
7.505,0.002079
7.51,0.001441
7.515,0.001987
7.52,0.001781
7.525,0.001696
7.53,0.002331
7.535,0.002145
7.54,0.0017
7.545,0.001821
7.55,0.002158
7.555,0.002847
7.56,0.001997
7.565,0.001985
7.57,0.002209
7.575,0.001597
7.58,0.002003
7.585,0.002293
7.59,0.002178
7.595,0.002159
7.6,0.001612
7.605,0.002052
7.61,0.002546
7.615,0.002986
7.62,0.002391
7.625,0.001855
7.63,0.001887
7.635,0.001984
7.64,0.002801
7.645,0.001572
7.65,0.001968
7.655,0.001459
7.66,0.0019
7.665,0.001941
7.67,0.002366
7.675,0.002329
7.68,0.002122
7.685,0.001948
7.69,0.001899
7.695,0.002624
7.7,0.002004
7.705,0.001653
7.71,0.001779
7.715,0.002055
7.72,0.001763
7.725,0.001486
7.73,0.002372
7.735,0.001794
7.74,0.001992
7.745,0.00207
7.75,0.001943
7.755,0.001977
7.76,0.001125
