ppm,intensity
0.77,0.001869
0.775,0.001895
0.78,0.001517
0.785,0.001718
0.79,0.002579
0.795,0.001765
0.8,0.001631
0.805,0.002118
0.81,0.002493
0.815,0.001491
0.82,0.001927
0.825,0.001779
0.83,0.001384
0.835,0.002257
0.84,0.001992
0.845,0.002025
0.85,0.001737
0.855,0.002159
0.86,0.001811
0.865,0.00195
0.87,0.001612
0.875,0.001574
0.88,0.002467
0.885,0.001823
0.89,0.002102
0.895,0.001988
0.9,0.001846
0.905,0.001822
0.91,0.002221
0.915,0.001894
0.92,0.001947
0.925,0.002008
0.93,0.002412
0.935,0.002238
0.94,0.002134
0.945,0.001803
0.95,0.001516
0.955,0.002332
0.96,0.002338
0.965,0.001951
0.97,0.00219
0.975,0.002274
0.98,0.002291
0.985,0.002322
0.99,0.001841
0.995,0.00253
1.0,0.001564
1.005,0.002302
1.01,0.002173
1.015,0.002306
1.02,0.002658
1.025,0.00252
1.03,0.001599
1.035,0.001409
1.04,0.002286
1.045,0.001645
1.05,0.001996
1.055,0.002294
1.06,0.001425
1.065,0.001262
1.07,0.002091
1.075,0.002016
1.08,0.001914
1.085,0.002013
1.09,0.001699
1.095,0.00147
1.1,0.001942
1.105,0.00166
1.11,0.001425
1.115,0.002177
1.12,0.001979
1.125,0.002142
1.13,0.001654
1.135,0.00177
1.14,0.00165
1.145,0.00169
1.15,0.002068
1.155,0.001726
1.16,0.002125
1.165,0.002119
1.17,0.002709
1.175,0.001513
1.18,0.002311
1.185,0.001969
1.19,0.001995
1.195,0.001493
1.2,0.001839
1.205,0.00226
1.21,0.001971
1.215,0.002028
1.22,0.001898
1.225,0.002404
1.23,0.001992
1.235,0.00123
1.24,0.001758
1.245,0.001311
1.25,0.000862
1.255,0.001814
1.26,0.002467
1.265,0.002016
1.27,0.00159
1.275,0.001671
1.28,0.002396
1.285,0.002055
1.29,0.002017
1.295,0.001981
1.3,0.002013
1.305,0.002282
1.31,0.002193
1.315,0.002075
1.32,0.001635
1.325,0.002179
1.33,0.001761
1.335,0.002383
1.34,0.001555
1.345,0.001952
1.35,0.001997
1.355,0.001536
1.36,0.002603
1.365,0.002511
1.37,0.001838
1.375,0.00227
1.38,0.002133
1.385,0.001085
1.39,0.002088
1.395,0.001979
1.4,0.002029
1.405,0.001623
1.41,0.001906
1.415,0.001938
1.42,0.002416
1.425,0.002117
1.43,0.001998
1.435,0.002535
1.44,0.001806
1.445,0.001864
1.45,0.001364
1.455,0.002549
1.46,0.002338
1.465,0.002321
1.47,0.002234
1.475,0.002039
1.48,0.002075
1.485,0.001912
1.49,0.001929
1.495,0.002019
1.5,0.002529
1.505,0.002194
1.51,0.00198
1.515,0.001797
1.52,0.001778
1.525,0.002561
1.53,0.002177
1.535,0.002024
1.54,0.001879
1.545,0.001612
1.55,0.001977
1.555,0.002306
1.56,0.001863
1.565,0.00192
1.57,0.001923
1.575,0.002038
1.58,0.001442
1.585,0.001918
1.59,0.001701
1.595,0.00231
1.6,0.00173
1.605,0.002202
1.61,0.002534
1.615,0.00189
1.62,0.001789
1.625,0.002067
1.63,0.001999
1.635,0.001652
1.64,0.002161
1.645,0.002705
1.65,0.00191
1.655,0.001929
1.66,0.001634
1.665,0.002112
1.67,0.001564
1.675,0.001613
1.68,0.002448
1.685,0.001683
1.69,0.002378
1.695,0.002534
1.7,0.002091
1.705,0.002194
1.71,0.002683
1.715,0.001931
1.72,0.001792
1.725,0.001526
1.73,0.002015
1.735,0.002518
1.74,0.002336
1.745,0.00167
1.75,0.001701
1.755,0.001824
1.76,0.002102
1.765,0.001928
1.77,0.002075
1.775,0.002104
1.78,0.001895
1.785,0.001986
1.79,0.002072
1.795,0.001971
1.8,0.002176
1.805,0.002655
1.81,0.002207
1.815,0.00202
1.82,0.00141
1.825,0.002136
1.83,0.001319
1.835,0.001507
1.84,0.002299
1.845,0.002247
1.85,0.001948
1.855,0.001401
1.86,0.00187
1.865,0.001762
1.87,0.002223
1.875,0.00279
1.88,0.002076
1.885,0.001727
1.89,0.00159
1.895,0.00198
1.9,0.001938
1.905,0.001597
1.91,0.002041
1.915,0.001597
1.92,0.002389
1.925,0.002372
1.93,0.00238
1.935,0.001834
1.94,0.00218
1.945,0.001954
1.95,0.001864
1.955,0.001881
1.96,0.001545
1.965,0.001495
1.97,0.002278
1.975,0.001933
1.98,0.002076
1.985,0.002351
1.99,0.001393
1.995,0.001726
2.0,0.002061
2.005,0.002137
2.01,0.001868
2.015,0.00236
2.02,0.002074
2.025,0.001575
2.03,0.001674
2.035,0.002282
2.04,0.002162
2.045,0.001335
2.05,0.002472
2.055,0.002209
2.06,0.00247
2.065,0.001866
2.07,0.001897
2.075,0.001606
2.08,0.002888
2.085,0.001939
2.09,0.002556
2.095,0.001773
2.1,0.002057
2.105,0.001415
2.11,0.001866
2.115,0.002344
2.12,0.001562
2.125,0.002375
2.13,0.002118
2.135,0.001635
2.14,0.001824
2.145,0.001839
2.15,0.001983
2.155,0.001812
2.16,0.00171
2.165,0.001893
2.17,0.001641
2.175,0.001549
2.18,0.001983
2.185,0.002309
2.19,0.001465
2.195,0.002001
2.2,0.001773
2.205,0.001658
2.21,0.002299
2.215,0.001819
2.22,0.002524
2.225,0.001727
2.23,0.002135
2.235,0.00192
2.24,0.001736
2.245,0.002206
2.25,0.001949
2.255,0.002222
2.26,0.002022
2.265,0.001747
2.27,0.002354
2.275,0.003123
2.28,0.005235
2.285,0.008725
2.29,0.017818
2.295,0.03435
2.3,0.065722
2.305,0.114876
2.31,0.188382
2.315,0.287858
2.32,0.406943
2.325,0.531453
2.33,0.644367
2.335,0.723356
2.34,0.751605
2.345,0.723749
2.35,0.644465
2.355,0.531734
2.36,0.40676
2.365,0.287614
2.37,0.189166
2.375,0.114915
2.38,0.065069
2.385,0.03431
2.39,0.018484
2.395,0.00893
2.4,0.004985
2.405,0.003094
2.41,0.002446
2.415,0.002145
2.42,0.002706
2.425,0.001647
2.43,0.001458
2.435,0.001646
2.44,0.001533
2.445,0.002261
2.45,0.002287
2.455,0.001664
2.46,0.001513
2.465,0.001876
2.47,0.002487
2.475,0.001013
2.48,0.002184
2.485,0.001623
2.49,0.002364
2.495,0.001623
2.5,0.0019
2.505,0.001473
2.51,0.001658
2.515,0.002485
2.52,0.002287
2.525,0.001859
2.53,0.001695
2.535,0.001337
2.54,0.001862
2.545,0.001989
2.55,0.001971
2.555,0.001967
2.56,0.001607
2.565,0.001977
2.57,0.001986
2.575,0.002452
2.58,0.002653
2.585,0.001952
2.59,0.001732
2.595,0.001977
2.6,0.001787
2.605,0.00174
2.61,0.001979
2.615,0.001635
2.62,0.002212
2.625,0.001964
2.63,0.002088
2.635,0.001936
2.64,0.001745
2.645,0.001668
2.65,0.001917
2.655,0.001808
2.66,0.002082
2.665,0.001998
2.67,0.001523
2.675,0.002023
2.68,0.00153
2.685,0.001784
2.69,0.001897
2.695,0.001274
2.7,0.002032
2.705,0.002053
2.71,0.001945
2.715,0.001851
2.72,0.001869
2.725,0.001658
2.73,0.001906
2.735,0.001807
2.74,0.002032
2.745,0.001579
2.75,0.002082
2.755,0.00205
2.76,0.00195
2.765,0.001846
2.77,0.002193
2.775,0.001417
2.78,0.002161
2.785,0.002085
2.79,0.002099
2.795,0.002134
2.8,0.001771
2.805,0.001909
2.81,0.002223
2.815,0.002151
2.82,0.002072
2.825,0.00147
2.83,0.002188
2.835,0.002409
2.84,0.002353
2.845,0.002082
2.85,0.001455
2.855,0.00233
2.86,0.001948
2.865,0.001114
2.87,0.002132
2.875,0.001478
2.88,0.001546
2.885,0.001778
2.89,0.002445
2.895,0.00187
2.9,0.002095
2.905,0.002612
2.91,0.002558
2.915,0.001964
2.92,0.001915
2.925,0.001559
2.93,0.001757
2.935,0.002149
2.94,0.002139
2.945,0.002039
2.95,0.002348
2.955,0.00173
2.96,0.00198
2.965,0.002256
2.97,0.002204
2.975,0.002375
2.98,0.002139
2.985,0.001892
2.99,0.002127
2.995,0.001649
3.0,0.001426
3.005,0.002203
3.01,0.001981
3.015,0.002108
3.02,0.001406
3.025,0.001872
3.03,0.00179
3.035,0.001698
3.04,0.001211
3.045,0.001883
3.05,0.002314
3.055,0.002133
3.06,0.00179
3.065,0.001995
3.07,0.002265
3.075,0.001034
3.08,0.001956
3.085,0.00219
3.09,0.002239
3.095,0.002595
3.1,0.002397
3.105,0.002109
3.11,0.002106
3.115,0.002275
3.12,0.001811
3.125,0.001986
3.13,0.002317
3.135,0.002685
3.14,0.001944
3.145,0.001983
3.15,0.002069
3.155,0.00247
3.16,0.001989
3.165,0.002514
3.17,0.001662
3.175,0.001935
3.18,0.001931
3.185,0.002275
3.19,0.002366
3.195,0.001472
3.2,0.00168
3.205,0.002118
3.21,0.001769
3.215,0.001467
3.22,0.002363
3.225,0.002173
3.23,0.002173
3.235,0.001834
3.24,0.00236
3.245,0.001916
3.25,0.002384
3.255,0.001681
3.26,0.001701
3.265,0.002072
3.27,0.001754
3.275,0.002236
3.28,0.002091
3.285,0.001677
3.29,0.002026
3.295,0.001877
3.3,0.002321
3.305,0.001779
3.31,0.001846
3.315,0.002424
3.32,0.002784
3.325,0.0027
3.33,0.002022
3.335,0.002077
3.34,0.002537
3.345,0.001956
3.35,0.001658
3.355,0.002041
3.36,0.002158
3.365,0.00171
3.37,0.001424
3.375,0.001497
3.38,0.002233
3.385,0.001735
3.39,0.001951
3.395,0.002074
3.4,0.002217
3.405,0.001883
3.41,0.002175
3.415,0.001688
3.42,0.001873
3.425,0.001641
3.43,0.002396
3.435,0.001991
3.44,0.001741
3.445,0.001877
3.45,0.001922
3.455,0.002245
3.46,0.001442
3.465,0.001637
3.47,0.001868
3.475,0.002886
3.48,0.002334
3.485,0.001961
3.49,0.002249
3.495,0.00272
3.5,0.001918
3.505,0.001872
3.51,0.002424
3.515,0.002173
3.52,0.002235
3.525,0.001822
3.53,0.002673
3.535,0.002598
3.54,0.002198
3.545,0.00224
3.55,0.00129
3.555,0.002223
3.56,0.001932
3.565,0.002152
3.57,0.002239
3.575,0.001881
3.58,0.001408
3.585,0.002129
3.59,0.001741
3.595,0.001884
3.6,0.001788
3.605,0.00188
3.61,0.001192
3.615,0.002426
3.62,0.002089
3.625,0.002389
3.63,0.002693
3.635,0.002008
3.64,0.001369
3.645,0.001687
3.65,0.001578
3.655,0.001824
3.66,0.002028
3.665,0.001299
3.67,0.00212
3.675,0.001471
3.68,0.002104
3.685,0.001962
3.69,0.00189
3.695,0.001974
3.7,0.001811
3.705,0.001786
3.71,0.001411
3.715,0.00199
3.72,0.002646
3.725,0.002693
3.73,0.002463
3.735,0.002247
3.74,0.001763
3.745,0.002505
3.75,0.00198
3.755,0.001976
3.76,0.001898
3.765,0.002032
3.77,0.001848
3.775,0.001971
3.78,0.00162
3.785,0.001869
3.79,0.002798
3.795,0.001976
3.8,0.001916
3.805,0.002186
3.81,0.002248
3.815,0.00161
3.82,0.001927
3.825,0.002321
3.83,0.002094
3.835,0.002043
3.84,0.002544
3.845,0.001763
3.85,0.002029
3.855,0.001818
3.86,0.002522
3.865,0.001317
3.87,0.001765
3.875,0.001815
3.88,0.002232
3.885,0.002212
3.89,0.002488
3.895,0.001449
3.9,0.002263
3.905,0.001897
3.91,0.001767
3.915,0.002189
3.92,0.001678
3.925,0.001273
3.93,0.00187
3.935,0.001476
3.94,0.001773
3.945,0.00213
3.95,0.002109
3.955,0.002555
3.96,0.00193
3.965,0.001463
3.97,0.001735
3.975,0.001678
3.98,0.001574
3.985,0.002152
3.99,0.001774
3.995,0.001308
4.0,0.002244
4.005,0.001961
4.01,0.002125
4.015,0.002037
4.02,0.002221
4.025,0.002013
4.03,0.002433
4.035,0.002149
4.04,0.002137
4.045,0.002143
4.05,0.00149
4.055,0.001942
4.06,0.001909
4.065,0.002073
4.07,0.001524
4.075,0.002572
4.08,0.002037
4.085,0.001576
4.09,0.001402
4.095,0.001902
4.1,0.001969
4.105,0.001749
4.11,0.002032
4.115,0.001776
4.12,0.002193
4.125,0.001746
4.13,0.001987
4.135,0.002343
4.14,0.0029
4.145,0.001647
4.15,0.001837
4.155,0.001706
4.16,0.002275
4.165,0.001598
4.17,0.00183
4.175,0.00199
4.18,0.001657
4.185,0.001665
4.19,0.001834
4.195,0.001265
4.2,0.001494
4.205,0.001855
4.21,0.002052
4.215,0.001935
4.22,0.001379
4.225,0.001838
4.23,0.002279
4.235,0.002195
4.24,0.001972
4.245,0.001689
4.25,0.002221
4.255,0.001797
4.26,0.001591
4.265,0.001719
4.27,0.002507
4.275,0.002077
4.28,0.002406
4.285,0.001832
4.29,0.002328
4.295,0.001789
4.3,0.001945
4.305,0.00287
4.31,0.002269
4.315,0.001825
4.32,0.00197
4.325,0.002114
4.33,0.002424
4.335,0.001829
4.34,0.001391
4.345,0.001902
4.35,0.002005
4.355,0.002038
4.36,0.002461
4.365,0.002111
4.37,0.002285
4.375,0.001615
4.38,0.002304
4.385,0.002734
4.39,0.002271
4.395,0.002089
4.4,0.002054
4.405,0.002625
4.41,0.001675
4.415,0.001961
4.42,0.002161
4.425,0.00226
4.43,0.001847
4.435,0.002108
4.44,0.001903
4.445,0.002042
4.45,0.001954
4.455,0.0016
4.46,0.001993
4.465,0.002307
4.47,0.001662
4.475,0.001916
4.48,0.002233
4.485,0.001626
4.49,0.002064
4.495,0.001629
4.5,0.002397
4.505,0.002809
4.51,0.002708
4.515,0.001923
4.52,0.002259
4.525,0.002042
4.53,0.002036
4.535,0.002542
4.54,0.001538
4.545,0.002369
4.55,0.001983
4.555,0.002493
4.56,0.002066
4.565,0.001765
4.57,0.002097
4.575,0.002258
4.58,0.002013
4.585,0.002171
4.59,0.001817
4.595,0.001253
4.6,0.002315
4.605,0.002245
4.61,0.002052
4.615,0.002024
4.62,0.002363
4.625,0.00184
4.63,0.001753
4.635,0.001934
4.64,0.002416
4.645,0.001515
4.65,0.002417
4.655,0.001776
4.66,0.001615
4.665,0.002441
4.67,0.001966
4.675,0.001545
4.68,0.001874
4.685,0.002326
4.69,0.002417
4.695,0.001851
4.7,0.002142
4.705,0.00225
4.71,0.001774
4.715,0.002124
4.72,0.001989
4.725,0.001812
4.73,0.001828
4.735,0.002023
4.74,0.00201
4.745,0.001802
4.75,0.001851
4.755,0.00239
4.76,0.002075
4.765,0.00231
4.77,0.002421
4.775,0.002206
4.78,0.002795
4.785,0.001711
4.79,0.002283
4.795,0.001889
4.8,0.00265
4.805,0.002595
4.81,0.001316
4.815,0.001661
4.82,0.002233
4.825,0.002276
4.83,0.002258
4.835,0.001975
4.84,0.002159
4.845,0.002229
4.85,0.001973
4.855,0.00236
4.86,0.001209
4.865,0.002222
4.87,0.001638
4.875,0.002336
4.88,0.00192
4.885,0.001689
4.89,0.002131
4.895,0.001681
4.9,0.001681
4.905,0.001451
4.91,0.001991
4.915,0.002174
4.92,0.002358
4.925,0.00195
4.93,0.002367
4.935,0.002006
4.94,0.001967
4.945,0.002201
4.95,0.00237
4.955,0.00188
4.96,0.001915
4.965,0.001944
4.97,0.002029
4.975,0.001685
4.98,0.00236
4.985,0.00186
4.99,0.002162
4.995,0.001711
5.0,0.002126
5.005,0.002137
5.01,0.001853
5.015,0.002707
5.02,0.00213
5.025,0.002622
5.03,0.002336
5.035,0.001768
5.04,0.001866
5.045,0.002153
5.05,0.002021
5.055,0.002017
5.06,0.0019
5.065,0.001367
5.07,0.001921
5.075,0.001224
5.08,0.00213
5.085,0.001746
5.09,0.00175
5.095,0.001923
5.1,0.002095
5.105,0.001499
5.11,0.001388
5.115,0.001627
5.12,0.001285
5.125,0.001662
5.13,0.002557
5.135,0.00163
5.14,0.002228
5.145,0.00152
5.15,0.002105
5.155,0.001888
5.16,0.001979
5.165,0.002199
5.17,0.002615
5.175,0.002068
5.18,0.002044
5.185,0.001659
5.19,0.002204
5.195,0.001914
5.2,0.002291
5.205,0.001985
5.21,0.002609
5.215,0.001306
5.22,0.001896
5.225,0.002309
5.23,0.001877
5.235,0.001723
5.24,0.001907
5.245,0.001517
5.25,0.002042
5.255,0.002854
5.26,0.002401
5.265,0.001612
5.27,0.001694
5.275,0.001858
5.28,0.002352
5.285,0.001712
5.29,0.001758
5.295,0.00231
5.3,0.002303
5.305,0.001869
5.31,0.001609
5.315,0.001458
5.32,0.001755
5.325,0.001219
5.33,0.002262
5.335,0.001779
5.34,0.002168
5.345,0.002654
5.35,0.002411
5.355,0.001597
5.36,0.002304
5.365,0.002405
5.37,0.001739
5.375,0.001666
5.38,0.001962
5.385,0.00144
5.39,0.002515
5.395,0.001158
5.4,0.001613
5.405,0.001906
5.41,0.001921
5.415,0.002058
5.42,0.002095
5.425,0.001925
5.43,0.002398
5.435,0.001251
5.44,0.002
5.445,0.00175
5.45,0.002046
5.455,0.002077
5.46,0.001681
5.465,0.001776
5.47,0.002277
5.475,0.002122
5.48,0.001762
5.485,0.002714
5.49,0.002808
5.495,0.001488
5.5,0.002106
5.505,0.002878
5.51,0.002274
5.515,0.002077
5.52,0.001927
5.525,0.001811
5.53,0.001926
5.535,0.001807
5.54,0.002261
5.545,0.001861
5.55,0.001846
5.555,0.001579
5.56,0.001983
5.565,0.001687
5.57,0.001937
5.575,0.002365
5.58,0.002128
5.585,0.002177
5.59,0.002125
5.595,0.002021
5.6,0.001955
5.605,0.001892
5.61,0.002266
5.615,0.001621
5.62,0.002469
5.625,0.002012
5.63,0.001738
5.635,0.001829
5.64,0.001763
5.645,0.002056
5.65,0.001749
5.655,0.0024
5.66,0.001726
5.665,0.001205
5.67,0.001744
5.675,0.001297
5.68,0.001986
5.685,0.002371
5.69,0.002227
5.695,0.001532
5.7,0.001733
5.705,0.002623
5.71,0.002111
5.715,0.002001
5.72,0.00237
5.725,0.002858
5.73,0.002454
5.735,0.002049
5.74,0.002124
5.745,0.002216
5.75,0.001786
5.755,0.001629
5.76,0.002018
5.765,0.001668
5.77,0.001978
5.775,0.002034
5.78,0.002819
5.785,0.001702
5.79,0.001957
5.795,0.001942
5.8,0.002153
5.805,0.002366
5.81,0.001828
5.815,0.001713
5.82,0.001426
5.825,0.001676
5.83,0.002188
5.835,0.002016
5.84,0.001645
5.845,0.00187
5.85,0.002011
5.855,0.002176
5.86,0.001792
5.865,0.001912
5.87,0.001364
5.875,0.001597
5.88,0.002566
5.885,0.001234
5.89,0.001882
5.895,0.002077
5.9,0.001869
5.905,0.001717
5.91,0.001979
5.915,0.001998
5.92,0.001971
5.925,0.001343
5.93,0.001948
5.935,0.001701
5.94,0.001808
5.945,0.002079
5.95,0.002224
5.955,0.002314
5.96,0.001826
5.965,0.002323
5.97,0.002411
5.975,0.002398
5.98,0.002486
5.985,0.001949
5.99,0.001939
5.995,0.002289
6.0,0.001522
6.005,0.002073
6.01,0.001814
6.015,0.001871
6.02,0.00139
6.025,0.001688
6.03,0.001993
6.035,0.002311
6.04,0.002347
6.045,0.001972
6.05,0.001934
6.055,0.001709
6.06,0.002141
6.065,0.001913
6.07,0.002212
6.075,0.002613
6.08,0.001989
6.085,0.001476
6.09,0.001699
6.095,0.00149
6.1,0.001581
6.105,0.002457
6.11,0.002079
6.115,0.001468
6.12,0.002229
6.125,0.002441
6.13,0.001874
6.135,0.001763
6.14,0.001882
6.145,0.0021
6.15,0.002224
6.155,0.002414
6.16,0.002424
6.165,0.002415
6.17,0.002477
6.175,0.002231
6.18,0.001464
6.185,0.001954
6.19,0.00211
6.195,0.001866
6.2,0.002319
6.205,0.001874
6.21,0.001676
6.215,0.002506
6.22,0.002233
6.225,0.002077
6.23,0.002324
6.235,0.002372
6.24,0.002119
6.245,0.00114
6.25,0.001764
6.255,0.00184
6.26,0.001656
6.265,0.00207
6.27,0.002417
6.275,0.00183
6.28,0.001603
6.285,0.00271
6.29,0.001842
6.295,0.001568
6.3,0.002083
6.305,0.002149
6.31,0.001753
6.315,0.002277
6.32,0.001829
6.325,0.001677
6.33,0.002063
6.335,0.00227
6.34,0.001778
6.345,0.002116
6.35,0.001967
6.355,0.002989
6.36,0.001752
6.365,0.002484
6.37,0.001982
6.375,0.001956
6.38,0.002253
6.385,0.002313
6.39,0.002443
6.395,0.002115
6.4,0.00179
6.405,0.001812
6.41,0.002178
6.415,0.002203
6.42,0.002489
6.425,0.002146
6.43,0.002371
6.435,0.002531
6.44,0.002058
6.445,0.00148
6.45,0.001587
6.455,0.001497
6.46,0.002557
6.465,0.001703
6.47,0.002431
6.475,0.002205
6.48,0.0026
6.485,0.002351
6.49,0.001964
6.495,0.00193
6.5,0.00203
6.505,0.002061
6.51,0.001814
6.515,0.001989
6.52,0.002563
6.525,0.001404
6.53,0.00209
6.535,0.001683
6.54,0.002065
6.545,0.002294
6.55,0.00198
6.555,0.002271
6.56,0.001444
6.565,0.002387
6.57,0.001789
6.575,0.002218
6.58,0.002064
6.585,0.001095
6.59,0.001735
6.595,0.002077
6.6,0.002544
6.605,0.002101
6.61,0.00209
6.615,0.001506
6.62,0.002501
6.625,0.002632
6.63,0.00201
6.635,0.001923
6.64,0.001433
6.645,0.002309
6.65,0.002946
6.655,0.002251
6.66,0.002442
6.665,0.00219
6.67,0.001655
6.675,0.002468
6.68,0.001568
6.685,0.001926
6.69,0.002098
6.695,0.002309
6.7,0.002146
6.705,0.002135
6.71,0.001733
6.715,0.001549
6.72,0.002022
6.725,0.001751
6.73,0.001542
6.735,0.001557
6.74,0.001828
6.745,0.001352
6.75,0.001528
6.755,0.001428
6.76,0.002064
6.765,0.002143
6.77,0.002702
6.775,0.001476
6.78,0.001762
6.785,0.002319
6.79,0.001924
6.795,0.001886
6.8,0.002598
6.805,0.001882
6.81,0.001595
6.815,0.001539
6.82,0.002117
6.825,0.002107
6.83,0.00152
6.835,0.001655
6.84,0.002187
6.845,0.002202
6.85,0.001775
6.855,0.002218
6.86,0.0022
6.865,0.001376
6.87,0.001891
6.875,0.002145
6.88,0.001799
6.885,0.001251
6.89,0.001901
6.895,0.002263
6.9,0.002553
6.905,0.001233
6.91,0.002915
6.915,0.001606
6.92,0.002335
6.925,0.002432
6.93,0.002344
6.935,0.002052
6.94,0.001594
6.945,0.002219
6.95,0.00175
6.955,0.001117
6.96,0.00299
6.965,0.002248
6.97,0.002636
6.975,0.001681
6.98,0.002514
6.985,0.002556
6.99,0.002544
6.995,0.001993
7.0,0.001579
7.005,0.001938
7.01,0.001229
7.015,0.001404
7.02,0.002032
7.025,0.001653
7.03,0.001944
7.035,0.001967
7.04,0.002694
7.045,0.002515
7.05,0.002171
7.055,0.002954
7.06,0.003119
7.065,0.005262
7.07,0.009918
7.075,0.017383
7.08,0.032379
7.085,0.0559
7.09,0.091808
7.095,0.139793
7.1,0.195924
7.105,0.256473
7.11,0.310207
7.115,0.34798
7.12,0.361592
7.125,0.348966
7.13,0.311595
7.135,0.25727
7.14,0.197792
7.145,0.143975
7.15,0.101782
7.155,0.077733
7.16,0.073215
7.165,0.090398
7.17,0.129501
7.175,0.18814
7.18,0.262166
7.185,0.34112
7.19,0.413392
7.195,0.463402
7.2,0.481984
7.205,0.463559
7.21,0.413562
7.215,0.341822
7.22,0.261656
7.225,0.187682
7.23,0.128114
7.235,0.088804
7.24,0.070324
7.245,0.07171
7.25,0.091803
7.255,0.128994
7.26,0.175936
7.265,0.22936
7.27,0.276259
7.275,0.308998
7.28,0.322952
7.285,0.310449
7.29,0.27588
7.295,0.228187
7.3,0.174535
7.305,0.124011
7.31,0.081274
7.315,0.050084
7.32,0.029254
7.325,0.016138
7.33,0.009175
7.335,0.005032
7.34,0.004059
7.345,0.002221
7.35,0.002257
7.355,0.001384
7.36,0.001578
7.365,0.00247
7.37,0.001671
7.375,0.002186
7.38,0.001978
7.385,0.001634
7.39,0.001878
7.395,0.00182
7.4,0.001829
7.405,0.002264
7.41,0.002228
7.415,0.001798
7.42,0.001683
7.425,0.002099
7.43,0.001965
7.435,0.00236
7.44,0.002929
7.445,0.002295
7.45,0.001988
7.455,0.00194
7.46,0.0017
7.465,0.001683
7.47,0.001649
7.475,0.001862
7.48,0.00185
7.485,0.00226
7.49,0.00186
7.495,0.001931
7.5,0.001574
7.505,0.002576
7.51,0.002177
7.515,0.002626
7.52,0.002279
7.525,0.002521
7.53,0.001913
7.535,0.002251
7.54,0.002947
7.545,0.001572
7.55,0.002412
7.555,0.002594
7.56,0.002147
7.565,0.002268
7.57,0.002448
7.575,0.001765
7.58,0.002146
7.585,0.001689
7.59,0.001758
7.595,0.001779
7.6,0.001949
7.605,0.002052
7.61,0.002162
7.615,0.001492
7.62,0.002709
7.625,0.002414
7.63,0.00226
7.635,0.001872
7.64,0.001968
7.645,0.002196
7.65,0.002148
7.655,0.001398
7.66,0.002266
7.665,0.003046
7.67,0.001337
7.675,0.002357
7.68,0.002132
7.685,0.00196
7.69,0.002492
7.695,0.001575
7.7,0.002058
7.705,0.002526
7.71,0.001929
7.715,0.00185
7.72,0.002041
7.725,0.00184
7.73,0.002556
7.735,0.001674
7.74,0.002314
7.745,0.00155
7.75,0.002241
7.755,0.001962
7.76,0.001071
7.765,0.001998
