ppm,intensity
1.66,0.002272
1.665,0.002125
1.67,0.00176
1.675,0.002386
1.68,0.001729
1.685,0.00093
1.69,0.002278
1.695,0.001784
1.7,0.00252
1.705,0.001773
1.71,0.001587
1.715,0.002542
1.72,0.001624
1.725,0.002071
1.73,0.002507
1.735,0.00204
1.74,0.001972
1.745,0.002036
1.75,0.002294
1.755,0.001718
1.76,0.002214
1.765,0.002202
1.77,0.002816
1.775,0.001882
1.78,0.00168
1.785,0.002257
1.79,0.001861
1.795,0.002101
1.8,0.002046
1.805,0.002409
1.81,0.00177
1.815,0.001968
1.82,0.001107
1.825,0.001688
1.83,0.002538
1.835,0.001761
1.84,0.001754
1.845,0.001574
1.85,0.002203
1.855,0.002062
1.86,0.001585
1.865,0.002234
1.87,0.002091
1.875,0.002264
1.88,0.001775
1.885,0.002608
1.89,0.002143
1.895,0.001959
1.9,0.001818
1.905,0.001914
1.91,0.002301
1.915,0.001906
1.92,0.002377
1.925,0.002203
1.93,0.002471
1.935,0.002285
1.94,0.001978
1.945,0.001332
1.95,0.002104
1.955,0.002276
1.96,0.002057
1.965,0.002195
1.97,0.001835
1.975,0.001867
1.98,0.00167
1.985,0.002477
1.99,0.002055
1.995,0.001828
2.0,0.001534
2.005,0.001946
2.01,0.002505
2.015,0.002162
2.02,0.001746
2.025,0.0025
2.03,0.0025
2.035,0.002343
2.04,0.002276
2.045,0.002404
2.05,0.00219
2.055,0.002271
2.06,0.001727
2.065,0.002525
2.07,0.002081
2.075,0.002708
2.08,0.001285
2.085,0.002247
2.09,0.002344
2.095,0.00188
2.1,0.002158
2.105,0.002262
2.11,0.002202
2.115,0.001811
2.12,0.00195
2.125,0.002357
2.13,0.002447
2.135,0.002035
2.14,0.002027
2.145,0.00207
2.15,0.002363
2.155,0.001631
2.16,0.001535
2.165,0.002044
2.17,0.001613
2.175,0.001795
2.18,0.00203
2.185,0.002169
2.19,0.001625
2.195,0.002281
2.2,0.001379
2.205,0.002191
2.21,0.001448
2.215,0.001554
2.22,0.002225
2.225,0.001858
2.23,0.001722
2.235,0.001844
2.24,0.002163
2.245,0.001981
2.25,0.00199
2.255,0.002369
2.26,0.001749
2.265,0.001835
2.27,0.001817
2.275,0.002409
2.28,0.002347
2.285,0.002451
2.29,0.001989
2.295,0.001949
2.3,0.002311
2.305,0.001904
2.31,0.002421
2.315,0.002622
2.32,0.002722
2.325,0.004318
2.33,0.007236
2.335,0.013591
2.34,0.02407
2.345,0.039717
2.35,0.064343
2.355,0.096495
2.36,0.136928
2.365,0.178669
2.37,0.215907
2.375,0.242924
2.38,0.25179
2.385,0.243421
2.39,0.218811
2.395,0.184328
2.4,0.150873
2.405,0.126221
2.41,0.11888
2.415,0.137413
2.42,0.185454
2.425,0.260735
2.43,0.357469
2.435,0.463569
2.44,0.55999
2.445,0.627761
2.45,0.65255
2.455,0.627946
2.46,0.560647
2.465,0.464153
2.47,0.358131
2.475,0.261123
2.48,0.185707
2.485,0.138153
2.49,0.118937
2.495,0.126153
2.5,0.150598
2.505,0.185332
2.51,0.218795
2.515,0.243681
2.52,0.252453
2.525,0.243237
2.53,0.216345
2.535,0.178577
2.54,0.136962
2.545,0.09714
2.55,0.064395
2.555,0.039749
2.56,0.02326
2.565,0.013657
2.57,0.007135
2.575,0.00436
2.58,0.002897
2.585,0.002604
2.59,0.001716
2.595,0.0018
2.6,0.001999
2.605,0.002195
2.61,0.001985
2.615,0.001825
2.62,0.001697
2.625,0.002179
2.63,0.002505
2.635,0.002113
2.64,0.002066
2.645,0.002155
2.65,0.00167
2.655,0.001891
2.66,0.001906
2.665,0.002103
2.67,0.001989
2.675,0.001574
2.68,0.002394
2.685,0.002592
2.69,0.001908
2.695,0.00214
2.7,0.002094
2.705,0.002275
2.71,0.001482
2.715,0.002565
2.72,0.001836
2.725,0.002442
2.73,0.002028
2.735,0.001864
2.74,0.001951
2.745,0.002314
2.75,0.001698
2.755,0.001869
2.76,0.001831
2.765,0.0014
2.77,0.002455
2.775,0.002203
2.78,0.001993
2.785,0.002407
2.79,0.001665
2.795,0.001974
2.8,0.002604
2.805,0.002343
2.81,0.001221
2.815,0.000834
2.82,0.001637
2.825,0.002371
2.83,0.001835
2.835,0.001924
2.84,0.002213
2.845,0.00169
2.85,0.002075
2.855,0.002277
2.86,0.002163
2.865,0.002139
2.87,0.001789
2.875,0.00218
2.88,0.00185
2.885,0.002457
2.89,0.0029
2.895,0.001741
2.9,0.001239
2.905,0.001851
2.91,0.002132
2.915,0.002368
2.92,0.002378
2.925,0.001726
2.93,0.001722
2.935,0.002444
2.94,0.001618
2.945,0.002382
2.95,0.001921
2.955,0.002268
2.96,0.002247
2.965,0.002272
2.97,0.002287
2.975,0.001654
2.98,0.002104
2.985,0.002005
2.99,0.002108
2.995,0.002432
3.0,0.001905
3.005,0.001751
3.01,0.001745
3.015,0.001891
3.02,0.002263
3.025,0.001715
3.03,0.002406
3.035,0.002102
3.04,0.001921
3.045,0.001534
3.05,0.002086
3.055,0.002242
3.06,0.001382
3.065,0.002417
3.07,0.002577
3.075,0.002118
3.08,0.002172
3.085,0.002845
3.09,0.002431
3.095,0.001686
3.1,0.001994
3.105,0.001945
3.11,0.001947
3.115,0.001173
3.12,0.002265
3.125,0.001777
3.13,0.002057
3.135,0.001952
3.14,0.002305
3.145,0.001896
3.15,0.001722
3.155,0.002186
3.16,0.002492
3.165,0.001888
3.17,0.002479
3.175,0.002092
3.18,0.001814
3.185,0.002534
3.19,0.001713
3.195,0.002355
3.2,0.001826
3.205,0.002158
3.21,0.001568
3.215,0.001707
3.22,0.002373
3.225,0.002066
3.23,0.002013
3.235,0.001846
3.24,0.002156
3.245,0.001511
3.25,0.001608
3.255,0.001945
3.26,0.001708
3.265,0.001755
3.27,0.001975
3.275,0.001952
3.28,0.001922
3.285,0.002583
3.29,0.002354
3.295,0.00243
3.3,0.00199
3.305,0.001823
3.31,0.001491
3.315,0.001878
3.32,0.00127
3.325,0.001796
3.33,0.002267
3.335,0.002568
3.34,0.002338
3.345,0.001698
3.35,0.002172
3.355,0.001724
3.36,0.002288
3.365,0.001961
3.37,0.0023
3.375,0.002901
3.38,0.002323
3.385,0.002816
3.39,0.002062
3.395,0.001885
3.4,0.002467
3.405,0.002604
3.41,0.001806
3.415,0.002027
3.42,0.001498
3.425,0.00193
3.43,0.002311
3.435,0.00197
3.44,0.001801
3.445,0.001507
3.45,0.002129
3.455,0.002279
3.46,0.002209
3.465,0.002089
3.47,0.001554
3.475,0.002617
3.48,0.00198
3.485,0.001949
3.49,0.002257
3.495,0.001243
3.5,0.001977
3.505,0.001952
3.51,0.00213
3.515,0.002472
3.52,0.002165
3.525,0.001359
3.53,0.001881
3.535,0.002072
3.54,0.002052
3.545,0.001552
3.55,0.001418
3.555,0.002192
3.56,0.00212
3.565,0.001993
3.57,0.001396
3.575,0.002621
3.58,0.000985
3.585,0.001873
3.59,0.002732
3.595,0.001945
3.6,0.002081
3.605,0.001587
3.61,0.002476
3.615,0.001548
3.62,0.002089
3.625,0.002047
3.63,0.001632
3.635,0.00231
3.64,0.001504
3.645,0.001761
3.65,0.00199
3.655,0.001856
3.66,0.002164
3.665,0.002323
3.67,0.001897
3.675,0.00181
3.68,0.001819
3.685,0.001872
3.69,0.002283
3.695,0.001924
3.7,0.002143
3.705,0.001968
3.71,0.001704
3.715,0.002302
3.72,0.001637
3.725,0.002002
3.73,0.00252
3.735,0.001617
3.74,0.001981
3.745,0.001445
3.75,0.001822
3.755,0.001477
3.76,0.001873
3.765,0.001812
3.77,0.002046
3.775,0.002555
3.78,0.002099
3.785,0.00223
3.79,0.001982
3.795,0.001914
3.8,0.001708
3.805,0.00137
3.81,0.002024
3.815,0.00257
3.82,0.002167
3.825,0.001813
3.83,0.002577
3.835,0.001849
3.84,0.001783
3.845,0.001576
3.85,0.001663
3.855,0.001914
3.86,0.0027
3.865,0.001928
3.87,0.001639
3.875,0.001788
3.88,0.001922
3.885,0.001401
3.89,0.002044
3.895,0.002245
3.9,0.002112
3.905,0.00221
3.91,0.001549
3.915,0.001405
3.92,0.00245
3.925,0.002383
3.93,0.001461
3.935,0.002072
3.94,0.002009
3.945,0.002191
3.95,0.002073
3.955,0.001824
3.96,0.002068
3.965,0.002055
3.97,0.001983
3.975,0.001352
3.98,0.000952
3.985,0.001723
3.99,0.001428
3.995,0.002088
4.0,0.002251
4.005,0.002092
4.01,0.001871
4.015,0.002025
4.02,0.002409
4.025,0.001745
4.03,0.002323
4.035,0.002248
4.04,0.002092
4.045,0.002508
4.05,0.001749
4.055,0.00233
4.06,0.001675
4.065,0.001732
4.07,0.001629
4.075,0.002156
4.08,0.001671
4.085,0.002018
4.09,0.001602
4.095,0.002373
4.1,0.002643
4.105,0.002079
4.11,0.002575
4.115,0.002196
4.12,0.002759
4.125,0.002035
4.13,0.00145
4.135,0.002522
4.14,0.001956
4.145,0.001637
4.15,0.00177
4.155,0.001431
4.16,0.001941
4.165,0.001625
4.17,0.002519
4.175,0.002233
4.18,0.001419
4.185,0.001472
4.19,0.001802
4.195,0.001326
4.2,0.001962
4.205,0.001985
4.21,0.00173
4.215,0.001809
4.22,0.002175
4.225,0.002498
4.23,0.002523
4.235,0.002012
4.24,0.0023
4.245,0.001742
4.25,0.002144
4.255,0.001664
4.26,0.002255
4.265,0.001567
4.27,0.001662
4.275,0.001997
4.28,0.002195
4.285,0.001497
4.29,0.001812
4.295,0.002047
4.3,0.00208
4.305,0.001706
4.31,0.002034
4.315,0.001906
4.32,0.002491
4.325,0.002195
4.33,0.001537
4.335,0.001229
4.34,0.002035
4.345,0.002414
4.35,0.002061
4.355,0.002309
4.36,0.00183
4.365,0.001523
4.37,0.002262
4.375,0.002035
4.38,0.002239
4.385,0.001516
4.39,0.002064
4.395,0.001781
4.4,0.002282
4.405,0.001797
4.41,0.001787
4.415,0.001795
4.42,0.002442
4.425,0.00201
4.43,0.001734
4.435,0.001642
4.44,0.001635
4.445,0.002512
4.45,0.001365
4.455,0.001702
4.46,0.002223
4.465,0.002412
4.47,0.001948
4.475,0.002275
4.48,0.002266
4.485,0.002345
4.49,0.002016
4.495,0.002579
4.5,0.002076
4.505,0.002542
4.51,0.001621
4.515,0.002336
4.52,0.001568
4.525,0.001484
4.53,0.002184
4.535,0.00172
4.54,0.002167
4.545,0.001636
4.55,0.002574
4.555,0.002016
4.56,0.001617
4.565,0.002075
4.57,0.002323
4.575,0.001746
4.58,0.002197
4.585,0.002733
4.59,0.00232
4.595,0.002014
4.6,0.001818
4.605,0.00222
4.61,0.001487
4.615,0.000955
4.62,0.001785
4.625,0.00164
4.63,0.00263
4.635,0.002069
4.64,0.001675
4.645,0.001613
4.65,0.002195
4.655,0.00173
4.66,0.001817
4.665,0.001989
4.67,0.002053
4.675,0.002056
4.68,0.002063
4.685,0.002479
4.69,0.002619
4.695,0.001445
4.7,0.002926
4.705,0.00207
4.71,0.00246
4.715,0.001766
4.72,0.002139
4.725,0.002101
4.73,0.002065
4.735,0.002324
4.74,0.002247
4.745,0.001674
4.75,0.001985
4.755,0.002281
4.76,0.002267
4.765,0.001909
4.77,0.001928
4.775,0.001972
4.78,0.00164
4.785,0.001576
4.79,0.002576
4.795,0.001888
4.8,0.00206
4.805,0.001765
4.81,0.00248
4.815,0.00264
4.82,0.001949
4.825,0.002206
4.83,0.001762
4.835,0.002644
4.84,0.00235
4.845,0.001732
4.85,0.002463
4.855,0.002152
4.86,0.002171
4.865,0.002151
4.87,0.001792
4.875,0.001838
4.88,0.002244
4.885,0.002008
4.89,0.001693
4.895,0.002736
4.9,0.001952
4.905,0.001829
4.91,0.00178
4.915,0.002266
4.92,0.002366
4.925,0.00211
4.93,0.002328
4.935,0.001499
4.94,0.001894
4.945,0.001859
4.95,0.002025
4.955,0.002194
4.96,0.001309
4.965,0.003117
4.97,0.001719
4.975,0.002143
4.98,0.002312
4.985,0.00232
4.99,0.002106
4.995,0.001002
5.0,0.00164
5.005,0.002285
5.01,0.001696
5.015,0.001649
5.02,0.001193
5.025,0.002443
5.03,0.002195
5.035,0.001703
5.04,0.001968
5.045,0.001979
5.05,0.001622
5.055,0.001916
5.06,0.002101
5.065,0.002204
5.07,0.002453
5.075,0.00202
5.08,0.001847
5.085,0.00215
5.09,0.001788
5.095,0.00157
5.1,0.002408
5.105,0.001874
5.11,0.00205
5.115,0.002235
5.12,0.001619
5.125,0.002231
5.13,0.002165
5.135,0.001972
5.14,0.002145
5.145,0.001742
5.15,0.001235
5.155,0.001907
5.16,0.001688
5.165,0.00231
5.17,0.002099
5.175,0.001821
5.18,0.002023
5.185,0.00248
5.19,0.002404
5.195,0.002135
5.2,0.002157
5.205,0.001909
5.21,0.00196
5.215,0.002212
5.22,0.001964
5.225,0.002111
5.23,0.001615
5.235,0.001422
5.24,0.001411
5.245,0.001853
5.25,0.002471
5.255,0.00242
5.26,0.001656
5.265,0.001461
5.27,0.002283
5.275,0.002168
5.28,0.001526
5.285,0.002376
5.29,0.002067
5.295,0.002469
5.3,0.002125
5.305,0.002317
5.31,0.002118
5.315,0.001672
5.32,0.001924
5.325,0.001768
5.33,0.002296
5.335,0.001656
5.34,0.001468
5.345,0.002244
5.35,0.002406
5.355,0.002511
5.36,0.002387
5.365,0.001477
5.37,0.001761
5.375,0.001813
5.38,0.001996
5.385,0.00125
5.39,0.002001
5.395,0.002101
5.4,0.001671
5.405,0.002045
5.41,0.002421
5.415,0.00202
5.42,0.002374
5.425,0.002359
5.43,0.002148
5.435,0.002138
5.44,0.001874
5.445,0.002438
5.45,0.001839
5.455,0.00176
5.46,0.002251
5.465,0.00175
5.47,0.002153
5.475,0.002374
5.48,0.002032
5.485,0.002041
5.49,0.002326
5.495,0.002268
5.5,0.001465
5.505,0.001546
5.51,0.002471
5.515,0.002141
5.52,0.001276
5.525,0.001533
5.53,0.002014
5.535,0.001662
5.54,0.00217
5.545,0.002033
5.55,0.002178
5.555,0.001597
5.56,0.002224
5.565,0.002692
5.57,0.001728
5.575,0.002467
5.58,0.002351
5.585,0.002233
5.59,0.001984
5.595,0.001601
5.6,0.0017
5.605,0.002275
5.61,0.002351
5.615,0.002436
5.62,0.002344
5.625,0.002324
5.63,0.001856
5.635,0.001585
5.64,0.00208
5.645,0.002183
5.65,0.002038
5.655,0.001476
5.66,0.001826
5.665,0.001491
5.67,0.002059
5.675,0.001641
5.68,0.00195
5.685,0.002122
5.69,0.002057
5.695,0.002488
5.7,0.001622
5.705,0.001245
5.71,0.00234
5.715,0.0025
5.72,0.002511
5.725,0.002109
5.73,0.002198
5.735,0.002053
5.74,0.001557
5.745,0.00181
5.75,0.002184
5.755,0.001808
5.76,0.002678
5.765,0.001471
5.77,0.001859
5.775,0.002399
5.78,0.001798
5.785,0.001614
5.79,0.001535
5.795,0.001756
5.8,0.002539
5.805,0.002154
5.81,0.002192
5.815,0.001829
5.82,0.002307
5.825,0.002049
5.83,0.001689
5.835,0.001853
5.84,0.002082
5.845,0.002421
5.85,0.001991
5.855,0.002187
5.86,0.002718
5.865,0.001732
5.87,0.001577
5.875,0.002356
5.88,0.002165
5.885,0.001978
5.89,0.002104
5.895,0.001897
5.9,0.002193
5.905,0.001895
5.91,0.002292
5.915,0.001602
5.92,0.001726
5.925,0.002053
5.93,0.001848
5.935,0.002256
5.94,0.001998
5.945,0.001823
5.95,0.002086
5.955,0.001828
5.96,0.001468
5.965,0.001615
5.97,0.001733
5.975,0.001849
5.98,0.002048
5.985,0.002332
5.99,0.002207
5.995,0.002637
6.0,0.002461
6.005,0.001949
6.01,0.002593
6.015,0.002428
6.02,0.001857
6.025,0.002124
6.03,0.002399
6.035,0.0021
6.04,0.002372
6.045,0.002154
6.05,0.002262
6.055,0.001905
6.06,0.002149
6.065,0.001889
6.07,0.002253
6.075,0.001425
6.08,0.002134
6.085,0.002454
6.09,0.00222
6.095,0.002008
6.1,0.002205
6.105,0.001721
6.11,0.001725
6.115,0.001891
6.12,0.001965
6.125,0.002355
6.13,0.001704
6.135,0.002367
6.14,0.001466
6.145,0.001741
6.15,0.002004
6.155,0.002422
6.16,0.001802
6.165,0.001266
6.17,0.002163
6.175,0.002006
6.18,0.001638
6.185,0.001651
6.19,0.001773
6.195,0.002051
6.2,0.002248
6.205,0.001499
6.21,0.002817
6.215,0.002003
6.22,0.001886
6.225,0.002252
6.23,0.002054
6.235,0.002834
6.24,0.0024
6.245,0.001887
6.25,0.001879
6.255,0.001841
6.26,0.001896
6.265,0.002251
6.27,0.001789
6.275,0.00258
6.28,0.001987
6.285,0.001964
6.29,0.002347
6.295,0.001323
6.3,0.001688
6.305,0.002225
6.31,0.002019
6.315,0.002011
6.32,0.002154
6.325,0.001805
6.33,0.001955
6.335,0.001538
6.34,0.001358
6.345,0.002457
6.35,0.001688
6.355,0.001764
6.36,0.002503
6.365,0.002385
6.37,0.00183
6.375,0.001828
6.38,0.001985
6.385,0.00168
6.39,0.002206
6.395,0.002065
6.4,0.002059
6.405,0.002277
6.41,0.002265
6.415,0.002658
6.42,0.002544
6.425,0.001415
6.43,0.002328
6.435,0.001622
6.44,0.001514
6.445,0.002262
6.45,0.001768
6.455,0.001903
6.46,0.002388
6.465,0.001781
6.47,0.0017
6.475,0.002128
6.48,0.002442
6.485,0.002199
6.49,0.00147
6.495,0.001786
6.5,0.00196
6.505,0.002689
6.51,0.002326
6.515,0.002311
6.52,0.002434
6.525,0.001905
6.53,0.002181
6.535,0.002185
6.54,0.001672
6.545,0.002008
6.55,0.002211
6.555,0.001636
6.56,0.002296
6.565,0.002279
6.57,0.002375
6.575,0.001742
6.58,0.002051
6.585,0.002522
6.59,0.002291
6.595,0.001737
6.6,0.002092
6.605,0.00251
6.61,0.001987
6.615,0.002147
6.62,0.002912
6.625,0.002
6.63,0.001975
6.635,0.001661
6.64,0.001782
6.645,0.002532
6.65,0.001964
6.655,0.001597
6.66,0.001686
6.665,0.002014
6.67,0.002279
6.675,0.001751
6.68,0.002261
6.685,0.00184
6.69,0.002135
6.695,0.002191
6.7,0.002222
6.705,0.001858
6.71,0.001949
6.715,0.002185
6.72,0.001554
6.725,0.002067
6.73,0.002186
6.735,0.002371
6.74,0.001992
6.745,0.00194
6.75,0.002053
6.755,0.001747
6.76,0.00193
6.765,0.002146
6.77,0.002101
6.775,0.001636
6.78,0.001887
6.785,0.001261
6.79,0.002281
6.795,0.001814
6.8,0.002083
6.805,0.001614
6.81,0.001969
6.815,0.002154
6.82,0.002341
6.825,0.001521
6.83,0.002291
6.835,0.001938
6.84,0.001724
6.845,0.002162
6.85,0.001892
6.855,0.001891
6.86,0.001748
6.865,0.002072
6.87,0.002007
6.875,0.001933
6.88,0.001659
6.885,0.001814
6.89,0.002134
6.895,0.002441
6.9,0.001984
6.905,0.002488
6.91,0.001989
6.915,0.001612
6.92,0.002214
6.925,0.001655
6.93,0.002134
6.935,0.002367
6.94,0.001885
6.945,0.001962
6.95,0.002856
6.955,0.002077
6.96,0.002086
6.965,0.002266
6.97,0.001959
6.975,0.001962
6.98,0.002127
6.985,0.001157
6.99,0.002488
6.995,0.00162
7.0,0.001617
7.005,0.002182
7.01,0.002003
7.015,0.001557
7.02,0.002068
7.025,0.001595
7.03,0.00175
7.035,0.001468
7.04,0.001705
7.045,0.002133
7.05,0.002037
7.055,0.002102
7.06,0.002316
7.065,0.001979
7.07,0.001763
7.075,0.001896
7.08,0.00257
7.085,0.002005
7.09,0.002105
7.095,0.00196
7.1,0.002079
7.105,0.002144
7.11,0.00199
7.115,0.00194
7.12,0.001721
7.125,0.001698
7.13,0.002136
7.135,0.002255
7.14,0.002316
7.145,0.002012
7.15,0.001705
7.155,0.002214
7.16,0.002209
7.165,0.001469
7.17,0.002274
7.175,0.002197
7.18,0.002576
7.185,0.0016
7.19,0.001547
7.195,0.002268
7.2,0.001367
7.205,0.001739
7.21,0.001613
7.215,0.001641
7.22,0.001329
7.225,0.001911
7.23,0.002335
7.235,0.002149
7.24,0.00215
7.245,0.00187
7.25,0.0025
7.255,0.00218
7.26,0.002362
7.265,0.001455
7.27,0.002116
7.275,0.001597
7.28,0.002118
7.285,0.002066
7.29,0.001604
7.295,0.002059
7.3,0.002402
7.305,0.002173
7.31,0.002204
7.315,0.001697
7.32,0.001762
7.325,0.001611
7.33,0.002045
7.335,0.002414
7.34,0.002151
7.345,0.001999
7.35,0.001609
7.355,0.002155
7.36,0.001917
7.365,0.001336
7.37,0.001397
7.375,0.001882
7.38,0.001688
7.385,0.002576
7.39,0.002013
7.395,0.001639
7.4,0.00183
7.405,0.002556
7.41,0.00167
7.415,0.002269
7.42,0.002154
7.425,0.002513
7.43,0.002186
7.435,0.001861
7.44,0.002185
7.445,0.002025
7.45,0.002341
7.455,0.00198
7.46,0.002691
7.465,0.001967
7.47,0.002156
7.475,0.001774
7.48,0.002047
7.485,0.002013
7.49,0.002063
7.495,0.002317
7.5,0.001817
7.505,0.001709
7.51,0.00239
7.515,0.001905
7.52,0.001771
7.525,0.002407
7.53,0.002276
7.535,0.001084
7.54,0.001873
7.545,0.002279
7.55,0.002296
7.555,0.001827
7.56,0.00255
7.565,0.00173
7.57,0.001926
7.575,0.002051
7.58,0.002005
7.585,0.002288
7.59,0.002363
7.595,0.001992
7.6,0.002495
7.605,0.001769
7.61,0.001934
7.615,0.002607
7.62,0.002042
7.625,0.00238
7.63,0.001859
7.635,0.001917
7.64,0.001973
7.645,0.002069
7.65,0.001892
7.655,0.002016
7.66,0.002244
7.665,0.00243
7.67,0.002049
7.675,0.002237
7.68,0.002329
7.685,0.001636
7.69,0.001464
7.695,0.002574
7.7,0.002471
7.705,0.002032
7.71,0.002134
7.715,0.001684
7.72,0.00153
7.725,0.002122
7.73,0.001494
7.735,0.00233
7.74,0.001775
7.745,0.002113
7.75,0.002685
7.755,0.002669
7.76,0.001916
