ppm,intensity
1.265,0.732646
1.27,0.588235
1.275,0.466068
1.28,0.388194
1.285,0.362678
1.29,0.383488
1.295,0.434513
1.3,0.494156
1.305,0.540791
1.31,0.55525
1.315,0.532298
1.32,0.473882
1.325,0.39035
1.33,0.298735
1.335,0.211639
1.34,0.139462
1.345,0.084734
1.35,0.048343
1.355,0.026282
1.36,0.01275
1.365,0.008249
1.37,0.003882
1.375,0.002555
1.38,0.002587
1.385,0.002079
1.39,0.001405
1.395,0.002227
1.4,0.002301
1.405,0.001843
1.41,0.001902
1.415,0.00217
1.42,0.001682
1.425,0.002153
1.43,0.00207
1.435,0.001764
1.44,0.001513
1.445,0.001921
1.45,0.001694
1.455,0.00235
1.46,0.00205
1.465,0.002274
1.47,0.002047
1.475,0.002092
1.48,0.001726
1.485,0.002234
1.49,0.002625
1.495,0.001892
1.5,0.001793
1.505,0.001945
1.51,0.001832
1.515,0.001754
1.52,0.002048
1.525,0.001898
1.53,0.002504
1.535,0.002
1.54,0.002113
1.545,0.002333
1.55,0.001895
1.555,0.002503
1.56,0.001779
1.565,0.001717
1.57,0.001872
1.575,0.00196
1.58,0.00151
1.585,0.001988
1.59,0.001416
1.595,0.002487
1.6,0.001972
1.605,0.001775
1.61,0.001682
1.615,0.001865
1.62,0.001922
1.625,0.001634
1.63,0.001678
1.635,0.001934
1.64,0.001818
1.645,0.002329
1.65,0.002398
1.655,0.002006
1.66,0.002166
1.665,0.001533
1.67,0.002223
1.675,0.001989
1.68,0.00217
1.685,0.00256
1.69,0.001202
1.695,0.002091
1.7,0.001615
1.705,0.002207
1.71,0.00154
1.715,0.001827
1.72,0.002071
1.725,0.002215
1.73,0.002026
1.735,0.001723
1.74,0.001806
1.745,0.00231
1.75,0.001998
1.755,0.001411
1.76,0.002295
1.765,0.002146
1.77,0.002306
1.775,0.001882
1.78,0.00229
1.785,0.001629
1.79,0.002199
1.795,0.001828
1.8,0.002236
1.805,0.002352
1.81,0.001742
1.815,0.001982
1.82,0.002014
1.825,0.002416
1.83,0.002249
1.835,0.001573
1.84,0.00216
1.845,0.002261
1.85,0.002743
1.855,0.001412
1.86,0.001812
1.865,0.002467
1.87,0.001526
1.875,0.00158
1.88,0.002181
1.885,0.002356
1.89,0.001766
1.895,0.002189
1.9,0.002041
1.905,0.002532
1.91,0.001999
1.915,0.002347
1.92,0.001684
1.925,0.001935
1.93,0.001966
1.935,0.002399
1.94,0.002203
1.945,0.001737
1.95,0.002239
1.955,0.002271
1.96,0.001964
1.965,0.001923
1.97,0.001978
1.975,0.00156
1.98,0.002534
1.985,0.003408
1.99,0.005176
1.995,0.01071
2.0,0.020518
2.005,0.04135
2.01,0.078026
2.015,0.138602
2.02,0.225857
2.025,0.345251
2.03,0.487796
2.035,0.638116
2.04,0.773711
2.045,0.867588
2.05,0.901202
2.055,0.868207
2.06,0.772879
2.065,0.637869
2.07,0.487054
2.075,0.345423
2.08,0.22672
2.085,0.137654
2.09,0.078508
2.095,0.041586
2.1,0.02095
2.105,0.01047
2.11,0.005408
2.115,0.003541
2.12,0.002577
2.125,0.002031
2.13,0.002398
2.135,0.001799
2.14,0.002104
2.145,0.002149
2.15,0.002518
2.155,0.001823
2.16,0.00261
2.165,0.002062
2.17,0.001932
2.175,0.001765
2.18,0.002205
2.185,0.002017
2.19,0.001614
2.195,0.001605
2.2,0.001806
2.205,0.001763
2.21,0.002382
2.215,0.002481
2.22,0.002304
2.225,0.002125
2.23,0.00185
2.235,0.002019
2.24,0.00231
2.245,0.002746
2.25,0.00232
2.255,0.001902
2.26,0.002013
2.265,0.001831
2.27,0.001726
2.275,0.001936
2.28,0.002068
2.285,0.002643
2.29,0.002018
2.295,0.002475
2.3,0.002619
2.305,0.002028
2.31,0.002563
2.315,0.00225
2.32,0.001854
2.325,0.002093
2.33,0.002008
2.335,0.001919
2.34,0.00193
2.345,0.00205
2.35,0.002152
2.355,0.00169
2.36,0.001997
2.365,0.001467
2.37,0.002091
2.375,0.002218
2.38,0.002057
2.385,0.0021
2.39,0.002206
2.395,0.001767
2.4,0.001916
2.405,0.002179
2.41,0.002351
2.415,0.002138
2.42,0.002894
2.425,0.001968
2.43,0.00235
2.435,0.002443
2.44,0.001953
2.445,0.001713
2.45,0.001586
2.455,0.002057
2.46,0.002389
2.465,0.002095
2.47,0.00206
2.475,0.001867
2.48,0.002196
2.485,0.001252
2.49,0.002081
2.495,0.00201
2.5,0.00152
2.505,0.002761
2.51,0.001514
2.515,0.001623
2.52,0.00158
2.525,0.002389
2.53,0.001689
2.535,0.002234
2.54,0.002206
2.545,0.002091
2.55,0.001542
2.555,0.001786
2.56,0.002586
2.565,0.001548
2.57,0.001709
2.575,0.001943
2.58,0.002283
2.585,0.002088
2.59,0.00226
2.595,0.001626
2.6,0.002331
2.605,0.002199
2.61,0.001442
2.615,0.002539
2.62,0.002802
2.625,0.001731
2.63,0.002019
2.635,0.002489
2.64,0.001482
2.645,0.001304
2.65,0.001546
2.655,0.001802
2.66,0.001798
2.665,0.002213
2.67,0.002094
2.675,0.001564
2.68,0.002199
2.685,0.002656
2.69,0.002419
2.695,0.002347
2.7,0.002007
2.705,0.002344
2.71,0.001662
2.715,0.002263
2.72,0.001969
2.725,0.002396
2.73,0.002163
2.735,0.001619
2.74,0.002045
2.745,0.002426
2.75,0.001605
2.755,0.001804
2.76,0.001731
2.765,0.001477
2.77,0.002336
2.775,0.002459
2.78,0.00228
2.785,0.002085
2.79,0.001982
2.795,0.002084
2.8,0.001744
2.805,0.002313
2.81,0.002366
2.815,0.002326
2.82,0.001814
2.825,0.002027
2.83,0.001942
2.835,0.002626
2.84,0.002063
2.845,0.001341
2.85,0.002139
2.855,0.002659
2.86,0.00224
2.865,0.002308
2.87,0.002013
2.875,0.00131
2.88,0.001366
2.885,0.001564
2.89,0.001956
2.895,0.002108
2.9,0.002241
2.905,0.001881
2.91,0.002335
2.915,0.001902
2.92,0.001753
2.925,0.002298
2.93,0.00168
2.935,0.001045
2.94,0.001629
2.945,0.002033
2.95,0.000922
2.955,0.001875
2.96,0.001884
2.965,0.001501
2.97,0.001481
2.975,0.001838
2.98,0.001809
2.985,0.002441
2.99,0.002131
2.995,0.001447
3.0,0.001701
3.005,0.002247
3.01,0.002664
3.015,0.002135
3.02,0.002109
3.025,0.002651
3.03,0.001992
3.035,0.001892
3.04,0.001505
3.045,0.00182
3.05,0.002763
3.055,0.001502
3.06,0.002004
3.065,0.001507
3.07,0.002045
3.075,0.002311
3.08,0.001915
3.085,0.002256
3.09,0.002252
3.095,0.002156
3.1,0.002601
3.105,0.002273
3.11,0.001893
3.115,0.001762
3.12,0.001704
3.125,0.002167
3.13,0.001887
3.135,0.002955
3.14,0.002645
3.145,0.001925
3.15,0.001885
3.155,0.002592
3.16,0.001341
3.165,0.001842
3.17,0.002333
3.175,0.001681
3.18,0.001833
3.185,0.001877
3.19,0.002231
3.195,0.002048
3.2,0.002141
3.205,0.002208
3.21,0.00201
3.215,0.002389
3.22,0.001745
3.225,0.001497
3.23,0.001378
3.235,0.001433
3.24,0.001807
3.245,0.002361
3.25,0.002061
3.255,0.001791
3.26,0.001626
3.265,0.001815
3.27,0.001859
3.275,0.001802
3.28,0.001499
3.285,0.001833
3.29,0.002356
3.295,0.001239
3.3,0.001916
3.305,0.001258
3.31,0.002064
3.315,0.001738
3.32,0.00127
3.325,0.002035
3.33,0.002636
3.335,0.002038
3.34,0.002407
3.345,0.001975
3.35,0.001245
3.355,0.002172
3.36,0.001854
3.365,0.001488
3.37,0.002275
3.375,0.0021
3.38,0.001816
3.385,0.002304
3.39,0.001695
3.395,0.002225
3.4,0.001671
3.405,0.002187
3.41,0.001615
3.415,0.002521
3.42,0.002089
3.425,0.002502
3.43,0.001712
3.435,0.001833
3.44,0.002294
3.445,0.00104
3.45,0.001627
3.455,0.002362
3.46,0.002163
3.465,0.002343
3.47,0.001892
3.475,0.002197
3.48,0.001744
3.485,0.00152
3.49,0.001407
3.495,0.001807
3.5,0.001808
3.505,0.00178
3.51,0.000758
3.515,0.0013
3.52,0.001814
3.525,0.0021
3.53,0.001797
3.535,0.001693
3.54,0.001192
3.545,0.002708
3.55,0.001615
3.555,0.002589
3.56,0.002546
3.565,0.002096
3.57,0.0018
3.575,0.002046
3.58,0.001596
3.585,0.002091
3.59,0.002001
3.595,0.002186
3.6,0.002333
3.605,0.002606
3.61,0.001864
3.615,0.002365
3.62,0.001723
3.625,0.001687
3.63,0.001784
3.635,0.001656
3.64,0.002343
3.645,0.002323
3.65,0.002445
3.655,0.001991
3.66,0.002096
3.665,0.001798
3.67,0.001597
3.675,0.002156
3.68,0.002094
3.685,0.001613
3.69,0.002205
3.695,0.00139
3.7,0.001937
3.705,0.001779
3.71,0.001815
3.715,0.001621
3.72,0.002333
3.725,0.002198
3.73,0.002414
3.735,0.002046
3.74,0.001546
3.745,0.001867
3.75,0.001583
3.755,0.002156
3.76,0.00242
3.765,0.002111
3.77,0.001786
3.775,0.001866
3.78,0.002067
3.785,0.001489
3.79,0.002047
3.795,0.002064
3.8,0.001804
3.805,0.001848
3.81,0.002054
3.815,0.001707
3.82,0.001706
3.825,0.002266
3.83,0.002071
3.835,0.002581
3.84,0.001647
3.845,0.00137
3.85,0.002322
3.855,0.002327
3.86,0.001733
3.865,0.001478
3.87,0.001975
3.875,0.001378
3.88,0.001871
3.885,0.001226
3.89,0.001906
3.895,0.001247
3.9,0.001906
3.905,0.00252
3.91,0.001895
3.915,0.002257
3.92,0.001763
3.925,0.001675
3.93,0.001463
3.935,0.002351
3.94,0.001966
3.945,0.002554
3.95,0.001573
3.955,0.001907
3.96,0.002013
3.965,0.002479
3.97,0.002623
3.975,0.00176
3.98,0.0016
3.985,0.001418
3.99,0.002581
3.995,0.002321
4.0,0.002722
4.005,0.004312
4.01,0.006364
4.015,0.012362
4.02,0.023474
4.025,0.039873
4.03,0.064375
4.035,0.096935
4.04,0.137078
4.045,0.179394
4.05,0.216192
4.055,0.24363
4.06,0.254729
4.065,0.249688
4.07,0.232068
4.075,0.211545
4.08,0.200018
4.085,0.210524
4.09,0.251119
4.095,0.325564
4.1,0.427692
4.105,0.543223
4.11,0.649932
4.115,0.726199
4.12,0.754289
4.125,0.726236
4.13,0.650044
4.135,0.543297
4.14,0.427809
4.145,0.325647
4.15,0.251411
4.155,0.210095
4.16,0.200488
4.165,0.212061
4.17,0.232267
4.175,0.249018
4.18,0.254982
4.185,0.24331
4.19,0.216544
4.195,0.178819
4.2,0.136457
4.205,0.097756
4.21,0.064302
4.215,0.040015
4.22,0.023372
4.225,0.01344
4.23,0.007681
4.235,0.003818
4.24,0.002968
4.245,0.001608
4.25,0.001961
4.255,0.00228
4.26,0.00232
4.265,0.002442
4.27,0.001857
4.275,0.0021
4.28,0.002022
4.285,0.002432
4.29,0.002544
4.295,0.001863
4.3,0.003313
4.305,0.001987
4.31,0.00186
4.315,0.002199
4.32,0.002255
4.325,0.00218
4.33,0.001762
4.335,0.002505
4.34,0.002009
4.345,0.002529
4.35,0.002478
4.355,0.001545
4.36,0.001648
4.365,0.001642
4.37,0.002079
4.375,0.002011
4.38,0.002087
4.385,0.001709
4.39,0.002143
4.395,0.002485
4.4,0.001526
4.405,0.001925
4.41,0.002081
4.415,0.001949
4.42,0.001925
4.425,0.002613
4.43,0.002443
4.435,0.002292
4.44,0.001728
4.445,0.002779
4.45,0.002121
4.455,0.001792
4.46,0.001877
4.465,0.001823
4.47,0.002737
4.475,0.002067
4.48,0.002017
4.485,0.001242
4.49,0.002253
4.495,0.001625
4.5,0.0016
4.505,0.00221
4.51,0.001693
4.515,0.002288
4.52,0.002388
4.525,0.001369
4.53,0.001948
4.535,0.001445
4.54,0.001974
4.545,0.002315
4.55,0.001518
4.555,0.002626
4.56,0.001886
4.565,0.001581
4.57,0.001951
4.575,0.002272
4.58,0.001512
4.585,0.001995
4.59,0.001514
4.595,0.002416
4.6,0.002048
4.605,0.001845
4.61,0.002356
4.615,0.001543
4.62,0.001856
4.625,0.00264
4.63,0.00195
4.635,0.002468
4.64,0.002062
4.645,0.001748
4.65,0.001907
4.655,0.00202
4.66,0.001849
4.665,0.001704
4.67,0.001719
4.675,0.001473
4.68,0.002031
4.685,0.00213
4.69,0.002255
4.695,0.00136
4.7,0.002274
4.705,0.001986
4.71,0.001492
4.715,0.002027
4.72,0.002277
4.725,0.002175
4.73,0.002246
4.735,0.002323
4.74,0.002306
4.745,0.00198
4.75,0.001264
4.755,0.001727
4.76,0.002117
4.765,0.001828
4.77,0.002233
4.775,0.002272
4.78,0.00201
4.785,0.002651
4.79,0.001652
4.795,0.002319
4.8,0.001828
4.805,0.00172
4.81,0.002199
4.815,0.001778
4.82,0.002294
4.825,0.001585
4.83,0.002005
4.835,0.001698
4.84,0.001911
4.845,0.001863
4.85,0.001598
4.855,0.002223
4.86,0.001558
4.865,0.00165
4.87,0.002305
4.875,0.002334
4.88,0.002227
4.885,0.002113
4.89,0.002791
4.895,0.00157
4.9,0.001734
4.905,0.001646
4.91,0.002309
4.915,0.002095
4.92,0.002383
4.925,0.002335
4.93,0.001915
4.935,0.001708
4.94,0.001647
4.945,0.002768
4.95,0.002333
4.955,0.002202
4.96,0.001876
4.965,0.001925
4.97,0.001874
4.975,0.001881
4.98,0.001154
4.985,0.001973
4.99,0.001861
4.995,0.002096
5.0,0.002068
5.005,0.002294
5.01,0.00199
5.015,0.002274
5.02,0.001099
5.025,0.00161
5.03,0.002599
5.035,0.001568
5.04,0.001897
5.045,0.002242
5.05,0.001686
5.055,0.002248
5.06,0.001495
5.065,0.001325
5.07,0.00153
5.075,0.001416
5.08,0.001989
5.085,0.001884
5.09,0.00211
5.095,0.001633
5.1,0.002885
5.105,0.001962
5.11,0.001979
5.115,0.002155
5.12,0.00191
5.125,0.001774
5.13,0.002025
5.135,0.002317
5.14,0.002228
5.145,0.002325
5.15,0.001798
5.155,0.001724
5.16,0.002697
5.165,0.001912
5.17,0.002163
5.175,0.002254
5.18,0.002493
5.185,0.001523
5.19,0.001828
5.195,0.001844
5.2,0.00189
5.205,0.001152
5.21,0.001962
5.215,0.000983
5.22,0.0021
5.225,0.002184
5.23,0.002206
5.235,0.001575
5.24,0.002331
5.245,0.001694
5.25,0.001567
5.255,0.001654
5.26,0.0017
5.265,0.002057
5.27,0.002286
5.275,0.001261
5.28,0.001808
5.285,0.002313
5.29,0.002069
5.295,0.002176
5.3,0.001473
5.305,0.002332
5.31,0.001451
5.315,0.002067
5.32,0.002476
5.325,0.002658
5.33,0.002179
5.335,0.002308
5.34,0.001788
5.345,0.001831
5.35,0.002409
5.355,0.002001
5.36,0.001955
5.365,0.001506
5.37,0.002053
5.375,0.002226
5.38,0.001722
5.385,0.001823
5.39,0.002553
5.395,0.002062
5.4,0.001899
5.405,0.001602
5.41,0.001783
5.415,0.001913
5.42,0.002479
5.425,0.001786
5.43,0.002628
5.435,0.001675
5.44,0.001875
5.445,0.002295
5.45,0.001916
5.455,0.001709
5.46,0.001954
5.465,0.002157
5.47,0.001399
5.475,0.001913
5.48,0.001962
5.485,0.001859
5.49,0.002257
5.495,0.001801
5.5,0.001872
5.505,0.002013
5.51,0.002255
5.515,0.001923
5.52,0.002531
5.525,0.001682
5.53,0.00245
5.535,0.0017
5.54,0.001943
5.545,0.002127
5.55,0.002719
5.555,0.002314
5.56,0.001858
5.565,0.002455
5.57,0.001925
5.575,0.001723
5.58,0.002157
5.585,0.002033
5.59,0.002334
5.595,0.001808
5.6,0.002134
5.605,0.002222
5.61,0.002097
5.615,0.00199
5.62,0.001756
5.625,0.002316
5.63,0.002048
5.635,0.002174
5.64,0.001877
5.645,0.002005
5.65,0.001637
5.655,0.00203
5.66,0.002268
5.665,0.002033
5.67,0.002301
5.675,0.00211
5.68,0.002477
5.685,0.001933
5.69,0.001426
5.695,0.002151
5.7,0.001942
5.705,0.001659
5.71,0.002228
5.715,0.002093
5.72,0.002156
5.725,0.001884
5.73,0.002069
5.735,0.002089
5.74,0.002621
5.745,0.001761
5.75,0.001996
5.755,0.002127
5.76,0.001396
5.765,0.001439
5.77,0.002758
5.775,0.001382
5.78,0.002201
5.785,0.001703
5.79,0.001733
5.795,0.001306
5.8,0.001685
5.805,0.002275
5.81,0.001514
5.815,0.002208
5.82,0.00211
5.825,0.002706
5.83,0.001834
5.835,0.002442
5.84,0.002311
5.845,0.0019
5.85,0.001418
5.855,0.002528
5.86,0.001522
5.865,0.001834
5.87,0.002309
5.875,0.002391
5.88,0.001704
5.885,0.001989
5.89,0.001909
5.895,0.002414
5.9,0.002877
5.905,0.00136
5.91,0.002321
5.915,0.001
5.92,0.002005
5.925,0.001612
5.93,0.002697
5.935,0.002058
5.94,0.001742
5.945,0.001825
5.95,0.001799
5.955,0.002066
5.96,0.001945
5.965,0.00223
5.97,0.002539
5.975,0.002245
5.98,0.001571
5.985,0.001432
5.99,0.001736
5.995,0.002369
6.0,0.001883
6.005,0.001766
6.01,0.002048
6.015,0.001505
6.02,0.001601
6.025,0.002179
6.03,0.001894
6.035,0.001841
6.04,0.002111
6.045,0.001795
6.05,0.00176
6.055,0.001839
6.06,0.002211
6.065,0.002021
6.07,0.001582
6.075,0.001894
6.08,0.002227
6.085,0.002655
6.09,0.0016
6.095,0.002118
6.1,0.001909
6.105,0.002289
6.11,0.002157
6.115,0.002515
6.12,0.002182
6.125,0.001809
6.13,0.001811
6.135,0.002142
6.14,0.002138
6.145,0.002839
6.15,0.002587
6.155,0.001589
6.16,0.002123
6.165,0.001534
6.17,0.001421
6.175,0.00226
6.18,0.002193
6.185,0.001637
6.19,0.002575
6.195,0.001658
6.2,0.001591
6.205,0.002228
6.21,0.002077
6.215,0.001944
6.22,0.001977
6.225,0.002078
6.23,0.001951
6.235,0.00194
6.24,0.001336
6.245,0.00153
6.25,0.002214
6.255,0.001753
6.26,0.002191
6.265,0.002432
6.27,0.001876
6.275,0.002099
6.28,0.002727
6.285,0.002243
6.29,0.002645
6.295,0.002537
6.3,0.002264
6.305,0.001961
6.31,0.001705
6.315,0.001611
6.32,0.00217
6.325,0.002164
6.33,0.001939
6.335,0.002297
6.34,0.001788
6.345,0.002389
6.35,0.002014
6.355,0.001987
6.36,0.002
6.365,0.001965
6.37,0.002871
6.375,0.001436
6.38,0.002062
6.385,0.002435
6.39,0.002251
6.395,0.001894
6.4,0.002609
6.405,0.001626
6.41,0.001543
6.415,0.002199
6.42,0.001491
6.425,0.001168
6.43,0.002309
6.435,0.002266
6.44,0.002256
6.445,0.001829
6.45,0.002064
6.455,0.001662
6.46,0.002607
6.465,0.002277
6.47,0.00226
6.475,0.001318
6.48,0.002283
6.485,0.002523
6.49,0.002426
6.495,0.002276
6.5,0.002
6.505,0.00188
6.51,0.002211
6.515,0.002134
6.52,0.002083
6.525,0.001892
6.53,0.002588
6.535,0.001591
6.54,0.001992
6.545,0.001797
6.55,0.002361
6.555,0.002501
6.56,0.002435
6.565,0.002264
6.57,0.001509
6.575,0.002728
6.58,0.002181
6.585,0.001962
6.59,0.002008
6.595,0.001881
6.6,0.002148
6.605,0.002109
6.61,0.001874
6.615,0.001101
6.62,0.001988
6.625,0.002167
6.63,0.002184
6.635,0.001946
6.64,0.002159
6.645,0.00236
6.65,0.001835
6.655,0.002513
6.66,0.001316
6.665,0.001559
6.67,0.001683
6.675,0.001144
6.68,0.00165
6.685,0.002437
6.69,0.002435
6.695,0.002034
6.7,0.002602
6.705,0.002084
6.71,0.001826
6.715,0.002085
6.72,0.001952
6.725,0.002258
6.73,0.001474
6.735,0.00235
6.74,0.001839
6.745,0.002299
6.75,0.001461
6.755,0.001853
6.76,0.002027
6.765,0.002316
6.77,0.001574
6.775,0.002584
6.78,0.002169
6.785,0.001816
6.79,0.002426
6.795,0.002036
6.8,0.002405
6.805,0.002813
6.81,0.002269
6.815,0.001816
6.82,0.001851
6.825,0.002204
6.83,0.002101
6.835,0.001708
6.84,0.001766
6.845,0.002233
6.85,0.002821
6.855,0.001079
6.86,0.002253
6.865,0.001926
6.87,0.002273
6.875,0.002304
6.88,0.002018
6.885,0.001644
6.89,0.001511
6.895,0.001344
6.9,0.002428
6.905,0.001927
6.91,0.001811
6.915,0.001903
6.92,0.001531
6.925,0.002107
6.93,0.002462
6.935,0.002398
6.94,0.001452
6.945,0.002477
6.95,0.001733
6.955,0.00133
6.96,0.00157
6.965,0.001662
6.97,0.001998
6.975,0.001639
6.98,0.001471
6.985,0.001907
6.99,0.002673
6.995,0.001754
7.0,0.002162
7.005,0.002028
7.01,0.00293
7.015,0.001336
7.02,0.002383
7.025,0.001552
7.03,0.001793
7.035,0.001966
7.04,0.003115
7.045,0.001733
7.05,0.001339
7.055,0.002454
7.06,0.001706
7.065,0.001915
7.07,0.001992
7.075,0.002034
7.08,0.00194
7.085,0.002094
7.09,0.002136
7.095,0.002299
7.1,0.00185
7.105,0.001738
7.11,0.001628
7.115,0.002207
7.12,0.001984
7.125,0.002194
7.13,0.002188
7.135,0.00259
7.14,0.002073
7.145,0.002263
7.15,0.001579
7.155,0.001622
7.16,0.001891
7.165,0.001574
7.17,0.002241
7.175,0.001533
7.18,0.002024
7.185,0.00114
7.19,0.001613
7.195,0.001881
7.2,0.001909
7.205,0.001373
7.21,0.002038
7.215,0.002341
7.22,0.002227
7.225,0.001769
7.23,0.001794
7.235,0.001585
7.24,0.00222
7.245,0.002505
7.25,0.001816
7.255,0.001406
7.26,0.00207
7.265,0.002248
7.27,0.001047
7.275,0.002048
7.28,0.002758
7.285,0.002287
7.29,0.002193
7.295,0.002141
7.3,0.002372
7.305,0.001671
7.31,0.001704
7.315,0.002143
7.32,0.00176
7.325,0.002091
7.33,0.001331
7.335,0.002265
7.34,0.002296
7.345,0.002015
7.35,0.002058
7.355,0.002567
7.36,0.001621
7.365,0.00168
7.37,0.001617
7.375,0.001851
7.38,0.001646
7.385,0.002013
7.39,0.001772
7.395,0.001493
7.4,0.001457
7.405,0.002424
7.41,0.001976
7.415,0.00192
7.42,0.002009
7.425,0.001971
7.43,0.002265
7.435,0.002197
7.44,0.001794
7.445,0.001712
7.45,0.00162
7.455,0.001562
7.46,0.002491
7.465,0.001679
7.47,0.001293
7.475,0.001705
7.48,0.001724
7.485,0.002115
7.49,0.00169
7.495,0.002187
7.5,0.002136
7.505,0.002443
7.51,0.002758
7.515,0.002997
7.52,0.002473
7.525,0.001594
7.53,0.001859
7.535,0.002087
7.54,0.002724
7.545,0.002237
7.55,0.002421
7.555,0.001939
7.56,0.002207
7.565,0.002251
7.57,0.00184
7.575,0.002272
7.58,0.002375
7.585,0.001945
7.59,0.002356
7.595,0.002577
7.6,0.002023
7.605,0.002
7.61,0.001892
7.615,0.001783
7.62,0.002055
7.625,0.001856
7.63,0.001891
7.635,0.001729
7.64,0.001462
7.645,0.001672
7.65,0.002115
7.655,0.001586
7.66,0.001773
7.665,0.002575
7.67,0.002394
7.675,0.001757
7.68,0.002211
7.685,0.001772
7.69,0.00257
7.695,0.001795
7.7,0.002029
7.705,0.002485
7.71,0.00171
7.715,0.002457
7.72,0.001714
7.725,0.002083
7.73,0.001897
7.735,0.001969
7.74,0.002056
7.745,0.001974
7.75,0.001644
7.755,0.002303
7.76,0.002252
7.765,0.002451
