ppm,intensity
3.06,0.002794
3.065,0.002101
3.07,0.002028
3.075,0.001948
3.08,0.002249
3.085,0.001346
3.09,0.001754
3.095,0.001953
3.1,0.001733
3.105,0.001652
3.11,0.002454
3.115,0.00149
3.12,0.001849
3.125,0.001797
3.13,0.001836
3.135,0.001634
3.14,0.002267
3.145,0.00196
3.15,0.00261
3.155,0.001522
3.16,0.002043
3.165,0.001552
3.17,0.00208
3.175,0.002408
3.18,0.0016
3.185,0.002346
3.19,0.001714
3.195,0.001599
3.2,0.002114
3.205,0.002261
3.21,0.002047
3.215,0.002109
3.22,0.001988
3.225,0.001822
3.23,0.001247
3.235,0.001871
3.24,0.001754
3.245,0.002193
3.25,0.00171
3.255,0.002705
3.26,0.002217
3.265,0.001852
3.27,0.00223
3.275,0.001913
3.28,0.002451
3.285,0.001853
3.29,0.002504
3.295,0.001628
3.3,0.002039
3.305,0.001979
3.31,0.001687
3.315,0.001889
3.32,0.002006
3.325,0.001585
3.33,0.001703
3.335,0.002173
3.34,0.001733
3.345,0.002556
3.35,0.002556
3.355,0.001837
3.36,0.002127
3.365,0.002188
3.37,0.002254
3.375,0.001815
3.38,0.002262
3.385,0.001816
3.39,0.001967
3.395,0.002438
3.4,0.001972
3.405,0.001664
3.41,0.001801
3.415,0.002114
3.42,0.001734
3.425,0.001661
3.43,0.002054
3.435,0.00167
3.44,0.002736
3.445,0.001767
3.45,0.002242
3.455,0.001489
3.46,0.001884
3.465,0.002288
3.47,0.002189
3.475,0.002226
3.48,0.0018
3.485,0.002068
3.49,0.001931
3.495,0.001507
3.5,0.002401
3.505,0.001763
3.51,0.001919
3.515,0.002301
3.52,0.002231
3.525,0.00291
3.53,0.001976
3.535,0.002506
3.54,0.001964
3.545,0.002013
3.55,0.00238
3.555,0.002235
3.56,0.001827
3.565,0.001973
3.57,0.002066
3.575,0.002595
3.58,0.001736
3.585,0.002083
3.59,0.002216
3.595,0.002052
3.6,0.001826
3.605,0.002296
3.61,0.001679
3.615,0.002683
3.62,0.001085
3.625,0.001323
3.63,0.00206
3.635,0.002229
3.64,0.002166
3.645,0.001798
3.65,0.001953
3.655,0.002012
3.66,0.001695
3.665,0.001872
3.67,0.001672
3.675,0.002412
3.68,0.002151
3.685,0.001853
3.69,0.001874
3.695,0.001846
3.7,0.001898
3.705,0.00211
3.71,0.001919
3.715,0.001954
3.72,0.002529
3.725,0.003053
3.73,0.004905
3.735,0.009073
3.74,0.017773
3.745,0.034566
3.75,0.065412
3.755,0.115681
3.76,0.18872
3.765,0.287595
3.77,0.406413
3.775,0.531857
3.78,0.645237
3.785,0.723515
3.79,0.75241
3.795,0.723899
3.8,0.645006
3.805,0.532213
3.81,0.406684
3.815,0.288067
3.82,0.189445
3.825,0.114546
3.83,0.065624
3.835,0.035366
3.84,0.017608
3.845,0.00903
3.85,0.005204
3.855,0.002493
3.86,0.002497
3.865,0.001747
3.87,0.002122
3.875,0.002143
3.88,0.00209
3.885,0.001648
3.89,0.002004
3.895,0.001779
3.9,0.002108
3.905,0.00187
3.91,0.001706
3.915,0.00233
3.92,0.001574
3.925,0.001824
3.93,0.002381
3.935,0.002128
3.94,0.002306
3.945,0.001651
3.95,0.002061
3.955,0.001692
3.96,0.00138
3.965,0.002204
3.97,0.001639
3.975,0.002039
3.98,0.001666
3.985,0.002192
3.99,0.0022
3.995,0.001643
4.0,0.001641
4.005,0.001067
4.01,0.001832
4.015,0.001914
4.02,0.001738
4.025,0.002241
4.03,0.001967
4.035,0.001997
4.04,0.001776
4.045,0.001467
4.05,0.002016
4.055,0.002292
4.06,0.002421
4.065,0.002058
4.07,0.001554
4.075,0.001878
4.08,0.00205
4.085,0.001609
4.09,0.001864
4.095,0.001769
4.1,0.001711
4.105,0.001636
4.11,0.002104
4.115,0.002185
4.12,0.002427
4.125,0.001903
4.13,0.002018
4.135,0.00139
4.14,0.002095
4.145,0.002475
4.15,0.001723
4.155,0.00217
4.16,0.001813
4.165,0.002178
4.17,0.002251
4.175,0.001489
4.18,0.001681
4.185,0.001735
4.19,0.001925
4.195,0.002455
4.2,0.002011
4.205,0.002043
4.21,0.002063
4.215,0.001768
4.22,0.002376
4.225,0.002178
4.23,0.002272
4.235,0.002088
4.24,0.001516
4.245,0.002185
4.25,0.001776
4.255,0.001678
4.26,0.002941
4.265,0.00232
4.27,0.001852
4.275,0.002289
4.28,0.002386
4.285,0.002078
4.29,0.001859
4.295,0.002344
4.3,0.002265
4.305,0.00224
4.31,0.001412
4.315,0.002153
4.32,0.002723
4.325,0.001617
4.33,0.001855
4.335,0.00172
4.34,0.00182
4.345,0.001945
4.35,0.002709
4.355,0.001891
4.36,0.002562
4.365,0.001663
4.37,0.002221
4.375,0.00198
4.38,0.001851
4.385,0.002098
4.39,0.002472
4.395,0.00214
4.4,0.002234
4.405,0.002031
4.41,0.002173
4.415,0.002147
4.42,0.002295
4.425,0.001961
4.43,0.001796
4.435,0.001841
4.44,0.001834
4.445,0.002197
4.45,0.001724
4.455,0.002262
4.46,0.002094
4.465,0.002454
4.47,0.002083
4.475,0.002388
4.48,0.002163
4.485,0.002075
4.49,0.001903
4.495,0.002176
4.5,0.002042
4.505,0.001789
4.51,0.001835
4.515,0.001326
4.52,0.002418
4.525,0.002411
4.53,0.00184
4.535,0.001561
4.54,0.002245
4.545,0.0024
4.55,0.001996
4.555,0.001773
4.56,0.002454
4.565,0.002319
4.57,0.002368
4.575,0.002673
4.58,0.001994
4.585,0.002065
4.59,0.002716
4.595,0.002304
4.6,0.002878
4.605,0.001089
4.61,0.001465
4.615,0.002208
4.62,0.002164
4.625,0.001596
4.63,0.001666
4.635,0.001684
4.64,0.002213
4.645,0.001486
4.65,0.001931
4.655,0.001711
4.66,0.000921
4.665,0.002075
4.67,0.002627
4.675,0.001904
4.68,0.002242
4.685,0.00199
4.69,0.001906
4.695,0.001387
4.7,0.001909
4.705,0.001261
4.71,0.001751
4.715,0.002018
4.72,0.002029
4.725,0.001684
4.73,0.001913
4.735,0.001603
4.74,0.002239
4.745,0.001567
4.75,0.002944
4.755,0.002273
4.76,0.001956
4.765,0.002619
4.77,0.001664
4.775,0.002426
4.78,0.001769
4.785,0.002011
4.79,0.0018
4.795,0.001724
4.8,0.001789
4.805,0.002059
4.81,0.001885
4.815,0.00264
4.82,0.002022
4.825,0.001051
4.83,0.001725
4.835,0.001883
4.84,0.002087
4.845,0.002189
4.85,0.001516
4.855,0.002043
4.86,0.001668
4.865,0.001996
4.87,0.001866
4.875,0.002402
4.88,0.002319
4.885,0.002502
4.89,0.001688
4.895,0.00178
4.9,0.001973
4.905,0.001761
4.91,0.001736
4.915,0.002138
4.92,0.002732
4.925,0.002074
4.93,0.00251
4.935,0.001458
4.94,0.002667
4.945,0.002732
4.95,0.002024
4.955,0.001785
4.96,0.002178
4.965,0.001377
4.97,0.002067
4.975,0.001345
4.98,0.002521
4.985,0.001949
4.99,0.0017
4.995,0.001226
5.0,0.002473
5.005,0.002001
5.01,0.001777
5.015,0.002388
5.02,0.001499
5.025,0.002355
5.03,0.002437
5.035,0.001885
5.04,0.002402
5.045,0.002578
5.05,0.001727
5.055,0.001744
5.06,0.00228
5.065,0.00226
5.07,0.001722
5.075,0.000899
5.08,0.001453
5.085,0.002427
5.09,0.001821
5.095,0.001666
5.1,0.002126
5.105,0.001378
5.11,0.002776
5.115,0.001315
5.12,0.001926
5.125,0.002128
5.13,0.002211
5.135,0.001605
5.14,0.001875
5.145,0.002358
5.15,0.002042
5.155,0.002234
5.16,0.002051
5.165,0.002065
5.17,0.001694
5.175,0.001582
5.18,0.0019
5.185,0.001603
5.19,0.002498
5.195,0.002249
5.2,0.00243
5.205,0.001474
5.21,0.001539
5.215,0.002225
5.22,0.002053
5.225,0.002076
5.23,0.002336
5.235,0.001642
5.24,0.00155
5.245,0.001694
5.25,0.002726
5.255,0.001974
5.26,0.001718
5.265,0.002498
5.27,0.002303
5.275,0.002296
5.28,0.002209
5.285,0.001915
5.29,0.00261
5.295,0.002283
5.3,0.001575
5.305,0.001594
5.31,0.001764
5.315,0.002291
5.32,0.001775
5.325,0.001898
5.33,0.00183
5.335,0.002017
5.34,0.002423
5.345,0.001841
5.35,0.001999
5.355,0.002595
5.36,0.001458
5.365,0.002108
5.37,0.002066
5.375,0.001973
5.38,0.002354
5.385,0.002764
5.39,0.002004
5.395,0.001986
5.4,0.002226
5.405,0.001591
5.41,0.001878
5.415,0.002111
5.42,0.002079
5.425,0.001746
5.43,0.002386
5.435,0.001605
5.44,0.001758
5.445,0.00165
5.45,0.002137
5.455,0.002285
5.46,0.001967
5.465,0.002407
5.47,0.001859
5.475,0.002036
5.48,0.00208
5.485,0.001992
5.49,0.002065
5.495,0.001648
5.5,0.001274
5.505,0.001812
5.51,0.001871
5.515,0.00192
5.52,0.001639
5.525,0.001566
5.53,0.002704
5.535,0.002264
5.54,0.002119
5.545,0.002061
5.55,0.001781
5.555,0.001955
5.56,0.002401
5.565,0.002353
5.57,0.001805
5.575,0.001833
5.58,0.00182
5.585,0.001757
5.59,0.002323
5.595,0.002228
5.6,0.002114
5.605,0.001794
5.61,0.002442
5.615,0.002012
5.62,0.001129
5.625,0.002445
5.63,0.002083
5.635,0.001796
5.64,0.002459
5.645,0.001183
5.65,0.001772
5.655,0.002239
5.66,0.001751
5.665,0.002713
5.67,0.002694
5.675,0.002102
5.68,0.002081
5.685,0.002606
5.69,0.002224
5.695,0.001641
5.7,0.001918
5.705,0.0017
5.71,0.00222
5.715,0.002069
5.72,0.002499
5.725,0.002099
5.73,0.001741
5.735,0.001618
5.74,0.002537
5.745,0.002455
5.75,0.001716
5.755,0.001492
5.76,0.001459
5.765,0.002356
5.77,0.001879
5.775,0.002643
5.78,0.001865
5.785,0.001907
5.79,0.001924
5.795,0.002227
5.8,0.002622
5.805,0.001683
5.81,0.00229
5.815,0.002505
5.82,0.001963
5.825,0.001881
5.83,0.002402
5.835,0.001808
5.84,0.001922
5.845,0.001688
5.85,0.001839
5.855,0.002116
5.86,0.00215
5.865,0.001943
5.87,0.002051
5.875,0.001564
5.88,0.002745
5.885,0.001638
5.89,0.002197
5.895,0.001737
5.9,0.002013
5.905,0.001302
5.91,0.001766
5.915,0.001576
5.92,0.00212
5.925,0.002039
5.93,0.001681
5.935,0.001658
5.94,0.002146
5.945,0.001829
5.95,0.002206
5.955,0.0021
5.96,0.001835
5.965,0.001903
5.97,0.001351
5.975,0.001991
5.98,0.001917
5.985,0.00199
5.99,0.002511
5.995,0.002048
6.0,0.002005
6.005,0.001998
6.01,0.001851
6.015,0.002497
6.02,0.001989
6.025,0.002445
6.03,0.002249
6.035,0.001744
6.04,0.002079
6.045,0.002394
6.05,0.001877
6.055,0.002034
6.06,0.001928
6.065,0.001937
6.07,0.002278
6.075,0.00172
6.08,0.001893
6.085,0.002061
6.09,0.001089
6.095,0.001894
6.1,0.002037
6.105,0.002138
6.11,0.001776
6.115,0.001672
6.12,0.002306
6.125,0.001761
6.13,0.002155
6.135,0.002029
6.14,0.001739
6.145,0.001835
6.15,0.001725
6.155,0.002346
6.16,0.002067
6.165,0.0014
6.17,0.002647
6.175,0.002488
6.18,0.002446
6.185,0.001684
6.19,0.001828
6.195,0.001799
6.2,0.002514
6.205,0.002034
6.21,0.002105
6.215,0.001922
6.22,0.001521
6.225,0.002317
6.23,0.002788
6.235,0.001911
6.24,0.001695
6.245,0.001773
6.25,0.001786
6.255,0.001492
6.26,0.001825
6.265,0.001888
6.27,0.001479
6.275,0.002154
6.28,0.001849
6.285,0.001603
6.29,0.002018
6.295,0.002562
6.3,0.002495
6.305,0.002403
6.31,0.002402
6.315,0.002353
6.32,0.002268
6.325,0.00232
6.33,0.002721
6.335,0.001882
6.34,0.002304
6.345,0.00154
6.35,0.002249
6.355,0.002505
6.36,0.001899
6.365,0.002618
6.37,0.001689
6.375,0.002562
6.38,0.001933
6.385,0.002152
6.39,0.001887
6.395,0.002242
6.4,0.001963
6.405,0.002412
6.41,0.002027
6.415,0.002109
6.42,0.001932
6.425,0.002169
6.43,0.001856
6.435,0.001936
6.44,0.001537
6.445,0.001856
6.45,0.00188
6.455,0.001966
6.46,0.002035
6.465,0.001478
6.47,0.002295
6.475,0.002797
6.48,0.002028
6.485,0.001334
6.49,0.002294
6.495,0.002019
6.5,0.001946
6.505,0.002073
6.51,0.002024
6.515,0.001946
6.52,0.002216
6.525,0.002111
6.53,0.001912
6.535,0.002269
6.54,0.002464
6.545,0.002475
6.55,0.001681
6.555,0.002049
6.56,0.002245
6.565,0.002086
6.57,0.001988
6.575,0.002435
6.58,0.002151
6.585,0.002195
6.59,0.001509
6.595,0.001536
6.6,0.001858
6.605,0.002095
6.61,0.002355
6.615,0.00176
6.62,0.002585
6.625,0.002096
6.63,0.001869
6.635,0.002312
6.64,0.002535
6.645,0.002059
6.65,0.00205
6.655,0.002132
6.66,0.002305
6.665,0.001957
6.67,0.002021
6.675,0.002092
6.68,0.001982
6.685,0.002157
6.69,0.001787
6.695,0.001347
6.7,0.001845
6.705,0.001895
6.71,0.002681
6.715,0.002393
6.72,0.002158
6.725,0.001851
6.73,0.001611
6.735,0.001788
6.74,0.002189
6.745,0.001966
6.75,0.001654
6.755,0.002078
6.76,0.001777
6.765,0.002165
6.77,0.00267
6.775,0.002315
6.78,0.001145
6.785,0.0024
6.79,0.001826
6.795,0.002105
6.8,0.002127
6.805,0.002093
6.81,0.001391
6.815,0.002455
6.82,0.001698
6.825,0.001759
6.83,0.002291
6.835,0.002817
6.84,0.00328
6.845,0.005025
6.85,0.01018
6.855,0.018606
6.86,0.034478
6.865,0.059824
6.87,0.096334
6.875,0.146414
6.88,0.206929
6.885,0.270238
6.89,0.328262
6.895,0.367676
6.9,0.382074
6.905,0.367776
6.91,0.328362
6.915,0.271167
6.92,0.208521
6.925,0.149633
6.93,0.103794
6.935,0.073331
6.94,0.061091
6.945,0.06684
6.95,0.090252
6.955,0.127449
6.96,0.176239
6.965,0.228742
6.97,0.276634
6.975,0.309768
6.98,0.321572
6.985,0.309797
6.99,0.276291
6.995,0.227844
7.0,0.174612
7.005,0.124221
7.01,0.081104
7.015,0.050857
7.02,0.029452
7.025,0.016181
7.03,0.009183
7.035,0.004318
7.04,0.003315
7.045,0.002627
7.05,0.002358
7.055,0.002232
7.06,0.002677
7.065,0.00227
7.07,0.001808
7.075,0.001514
7.08,0.001683
7.085,0.001888
7.09,0.002094
7.095,0.002014
7.1,0.002106
7.105,0.001817
7.11,0.001877
7.115,0.002152
7.12,0.001932
7.125,0.001779
7.13,0.001851
7.135,0.002174
7.14,0.001826
7.145,0.0019
7.15,0.002644
7.155,0.001965
7.16,0.002078
7.165,0.002404
7.17,0.002639
7.175,0.002333
7.18,0.001816
7.185,0.00358
7.19,0.003621
7.195,0.006292
7.2,0.012274
7.205,0.024483
7.21,0.044316
7.215,0.076839
7.22,0.127336
7.225,0.19204
7.23,0.272362
7.235,0.354437
7.24,0.430455
7.245,0.483088
7.25,0.501793
7.255,0.483053
7.26,0.430876
7.265,0.355395
7.27,0.271958
7.275,0.192631
7.28,0.126747
7.285,0.077304
7.29,0.044311
7.295,0.024289
7.3,0.012947
7.305,0.006291
7.31,0.003718
7.315,0.002802
7.32,0.002219
7.325,0.001804
7.33,0.001309
7.335,0.002109
7.34,0.001761
7.345,0.002725
7.35,0.002417
7.355,0.002156
7.36,0.001546
7.365,0.00175
7.37,0.002397
7.375,0.00173
7.38,0.001919
7.385,0.002159
7.39,0.00222
7.395,0.001881
7.4,0.002185
7.405,0.00142
7.41,0.002004
7.415,0.001963
7.42,0.002595
7.425,0.002154
7.43,0.001219
7.435,0.002547
7.44,0.00296
7.445,0.002205
7.45,0.002251
7.455,0.002567
7.46,0.002003
7.465,0.00199
7.47,0.002093
7.475,0.00084
7.48,0.001806
7.485,0.00224
7.49,0.002216
7.495,0.001464
7.5,0.001915
7.505,0.001804
7.51,0.001745
7.515,0.002328
7.52,0.001687
7.525,0.001919
7.53,0.002223
7.535,0.00167
7.54,0.001985
7.545,0.001642
7.55,0.001981
7.555,0.001948
7.56,0.00221
7.565,0.001824
7.57,0.001884
7.575,0.001418
7.58,0.001759
7.585,0.001616
7.59,0.001523
7.595,0.001852
7.6,0.001977
7.605,0.001957
7.61,0.002371
7.615,0.001788
7.62,0.001722
7.625,0.001227
7.63,0.002381
7.635,0.002233
7.64,0.002212
7.645,0.001717
7.65,0.001773
7.655,0.001787
7.66,0.001528
7.665,0.002119
7.67,0.001952
7.675,0.002419
7.68,0.002054
7.685,0.001916
7.69,0.002223
7.695,0.002241
7.7,0.001607
7.705,0.001421
7.71,0.001578
7.715,0.002315
7.72,0.002214
7.725,0.002465
7.73,0.002017
7.735,0.002128
7.74,0.001855
7.745,0.002686
7.75,0.002238
7.755,0.002542
7.76,0.002168
