ppm,intensity
1.11,0.002191
1.115,0.001942
1.12,0.001588
1.125,0.001736
1.13,0.002003
1.135,0.001965
1.14,0.001985
1.145,0.002002
1.15,0.002173
1.155,0.001527
1.16,0.001641
1.165,0.002393
1.17,0.002293
1.175,0.001812
1.18,0.002453
1.185,0.001763
1.19,0.001912
1.195,0.001361
1.2,0.002296
1.205,0.001997
1.21,0.002374
1.215,0.002248
1.22,0.002035
1.225,0.002058
1.23,0.002421
1.235,0.001946
1.24,0.00195
1.245,0.002028
1.25,0.002287
1.255,0.002328
1.26,0.002677
1.265,0.001979
1.27,0.002451
1.275,0.001781
1.28,0.002222
1.285,0.002056
1.29,0.00262
1.295,0.002227
1.3,0.001857
1.305,0.002217
1.31,0.002136
1.315,0.001905
1.32,0.001913
1.325,0.001686
1.33,0.002982
1.335,0.002064
1.34,0.002358
1.345,0.001609
1.35,0.001637
1.355,0.001964
1.36,0.001965
1.365,0.002298
1.37,0.001666
1.375,0.002207
1.38,0.002548
1.385,0.001698
1.39,0.002336
1.395,0.001682
1.4,0.002139
1.405,0.002145
1.41,0.002626
1.415,0.001776
1.42,0.002077
1.425,0.002383
1.43,0.001608
1.435,0.002015
1.44,0.001713
1.445,0.001772
1.45,0.002256
1.455,0.002263
1.46,0.00292
1.465,0.0025
1.47,0.002469
1.475,0.001959
1.48,0.001912
1.485,0.002065
1.49,0.001221
1.495,0.002597
1.5,0.001781
1.505,0.001645
1.51,0.001855
1.515,0.002321
1.52,0.002449
1.525,0.001882
1.53,0.002166
1.535,0.001992
1.54,0.001663
1.545,0.002071
1.55,0.002021
1.555,0.001472
1.56,0.002395
1.565,0.00146
1.57,0.002091
1.575,0.001642
1.58,0.001724
1.585,0.001763
1.59,0.002255
1.595,0.001569
1.6,0.001941
1.605,0.002551
1.61,0.001764
1.615,0.001996
1.62,0.002239
1.625,0.001803
1.63,0.002173
1.635,0.001775
1.64,0.002251
1.645,0.002028
1.65,0.001678
1.655,0.002499
1.66,0.001972
1.665,0.001908
1.67,0.001682
1.675,0.001841
1.68,0.001972
1.685,0.002066
1.69,0.00239
1.695,0.001544
1.7,0.001883
1.705,0.002424
1.71,0.002069
1.715,0.002148
1.72,0.002562
1.725,0.002123
1.73,0.002168
1.735,0.00199
1.74,0.002623
1.745,0.002372
1.75,0.001752
1.755,0.002196
1.76,0.001602
1.765,0.002384
1.77,0.002239
1.775,0.001947
1.78,0.001862
1.785,0.001375
1.79,0.00227
1.795,0.001961
1.8,0.001893
1.805,0.002255
1.81,0.001769
1.815,0.001796
1.82,0.001758
1.825,0.001527
1.83,0.002844
1.835,0.001932
1.84,0.001877
1.845,0.002315
1.85,0.000897
1.855,0.001988
1.86,0.002003
1.865,0.001658
1.87,0.002159
1.875,0.001288
1.88,0.001997
1.885,0.002301
1.89,0.001211
1.895,0.001478
1.9,0.001926
1.905,0.00197
1.91,0.001745
1.915,0.002094
1.92,0.002048
1.925,0.001488
1.93,0.001921
1.935,0.001507
1.94,0.001224
1.945,0.001104
1.95,0.002306
1.955,0.001899
1.96,0.002628
1.965,0.001429
1.97,0.001816
1.975,0.002058
1.98,0.001889
1.985,0.002115
1.99,0.001991
1.995,0.001726
2.0,0.001126
2.005,0.00161
2.01,0.002546
2.015,0.002213
2.02,0.002428
2.025,0.001742
2.03,0.001882
2.035,0.001643
2.04,0.002088
2.045,0.001974
2.05,0.002112
2.055,0.002571
2.06,0.001662
2.065,0.002214
2.07,0.001465
2.075,0.002343
2.08,0.001802
2.085,0.001932
2.09,0.002005
2.095,0.002534
2.1,0.001946
2.105,0.001783
2.11,0.001543
2.115,0.002054
2.12,0.001658
2.125,0.001781
2.13,0.001948
2.135,0.002193
2.14,0.001707
2.145,0.002192
2.15,0.002577
2.155,0.001436
2.16,0.002434
2.165,0.002712
2.17,0.001751
2.175,0.002173
2.18,0.001477
2.185,0.002077
2.19,0.001844
2.195,0.002065
2.2,0.001636
2.205,0.001669
2.21,0.0018
2.215,0.001707
2.22,0.001738
2.225,0.001883
2.23,0.001564
2.235,0.001901
2.24,0.00212
2.245,0.00114
2.25,0.002019
2.255,0.001688
2.26,0.001556
2.265,0.001476
2.27,0.001648
2.275,0.001683
2.28,0.002064
2.285,0.001501
2.29,0.002307
2.295,0.001656
2.3,0.002182
2.305,0.002325
2.31,0.001517
2.315,0.002322
2.32,0.002715
2.325,0.0018
2.33,0.002163
2.335,0.001918
2.34,0.001995
2.345,0.001904
2.35,0.001797
2.355,0.002229
2.36,0.002287
2.365,0.001981
2.37,0.002513
2.375,0.002366
2.38,0.002233
2.385,0.001736
2.39,0.002655
2.395,0.002453
2.4,0.001239
2.405,0.001604
2.41,0.001826
2.415,0.002322
2.42,0.00243
2.425,0.001894
2.43,0.002082
2.435,0.00224
2.44,0.001551
2.445,0.002204
2.45,0.001891
2.455,0.002063
2.46,0.001982
2.465,0.001586
2.47,0.001651
2.475,0.002014
2.48,0.002045
2.485,0.001908
2.49,0.002372
2.495,0.001874
2.5,0.001574
2.505,0.001879
2.51,0.001939
2.515,0.001954
2.52,0.002407
2.525,0.002179
2.53,0.002369
2.535,0.002219
2.54,0.001943
2.545,0.002364
2.55,0.001909
2.555,0.002088
2.56,0.001651
2.565,0.002037
2.57,0.001888
2.575,0.002132
2.58,0.002638
2.585,0.002832
2.59,0.002359
2.595,0.001992
2.6,0.002292
2.605,0.002083
2.61,0.00179
2.615,0.001981
2.62,0.001915
2.625,0.001792
2.63,0.002486
2.635,0.001814
2.64,0.001829
2.645,0.002249
2.65,0.00176
2.655,0.001601
2.66,0.001705
2.665,0.002172
2.67,0.002135
2.675,0.002108
2.68,0.001841
2.685,0.001684
2.69,0.002321
2.695,0.001498
2.7,0.00193
2.705,0.001541
2.71,0.001862
2.715,0.001951
2.72,0.002435
2.725,0.001001
2.73,0.002484
2.735,0.001696
2.74,0.002109
2.745,0.002289
2.75,0.001739
2.755,0.001976
2.76,0.00218
2.765,0.001964
2.77,0.00175
2.775,0.002074
2.78,0.002047
2.785,0.001484
2.79,0.002485
2.795,0.002089
2.8,0.001162
2.805,0.00172
2.81,0.002613
2.815,0.002567
2.82,0.002106
2.825,0.001422
2.83,0.001929
2.835,0.002383
2.84,0.00215
2.845,0.001896
2.85,0.001755
2.855,0.002302
2.86,0.001939
2.865,0.002127
2.87,0.002186
2.875,0.002588
2.88,0.002079
2.885,0.002105
2.89,0.001389
2.895,0.002404
2.9,0.002326
2.905,0.00201
2.91,0.001219
2.915,0.001817
2.92,0.002041
2.925,0.002749
2.93,0.002221
2.935,0.002292
2.94,0.002302
2.945,0.002482
2.95,0.001617
2.955,0.001716
2.96,0.0016
2.965,0.001913
2.97,0.001889
2.975,0.002049
2.98,0.001653
2.985,0.002045
2.99,0.001713
2.995,0.002753
3.0,0.001826
3.005,0.002905
3.01,0.002584
3.015,0.001591
3.02,0.002347
3.025,0.002224
3.03,0.001473
3.035,0.002224
3.04,0.001979
3.045,0.002133
3.05,0.001711
3.055,0.001989
3.06,0.002155
3.065,0.001946
3.07,0.001797
3.075,0.001954
3.08,0.001666
3.085,0.00213
3.09,0.001112
3.095,0.002538
3.1,0.002032
3.105,0.002176
3.11,0.002309
3.115,0.001574
3.12,0.002808
3.125,0.001617
3.13,0.002173
3.135,0.002123
3.14,0.002469
3.145,0.002005
3.15,0.001514
3.155,0.002122
3.16,0.001143
3.165,0.001937
3.17,0.001846
3.175,0.002554
3.18,0.001909
3.185,0.001849
3.19,0.001741
3.195,0.001706
3.2,0.001812
3.205,0.002215
3.21,0.001543
3.215,0.001931
3.22,0.001491
3.225,0.001946
3.23,0.002061
3.235,0.001571
3.24,0.001802
3.245,0.002039
3.25,0.002272
3.255,0.002335
3.26,0.001962
3.265,0.00165
3.27,0.001431
3.275,0.002274
3.28,0.00249
3.285,0.002128
3.29,0.002549
3.295,0.001841
3.3,0.001862
3.305,0.002551
3.31,0.001646
3.315,0.002212
3.32,0.002135
3.325,0.002054
3.33,0.002608
3.335,0.001691
3.34,0.001849
3.345,0.001265
3.35,0.001631
3.355,0.001819
3.36,0.001863
3.365,0.001928
3.37,0.002105
3.375,0.001765
3.38,0.001304
3.385,0.002053
3.39,0.002148
3.395,0.001591
3.4,0.001723
3.405,0.002619
3.41,0.002361
3.415,0.002382
3.42,0.002235
3.425,0.002051
3.43,0.00182
3.435,0.002201
3.44,0.00193
3.445,0.001845
3.45,0.001996
3.455,0.001971
3.46,0.002312
3.465,0.001662
3.47,0.002877
3.475,0.001645
3.48,0.001849
3.485,0.002332
3.49,0.001705
3.495,0.00183
3.5,0.002009
3.505,0.000955
3.51,0.001821
3.515,0.00166
3.52,0.001913
3.525,0.002175
3.53,0.002225
3.535,0.002529
3.54,0.002508
3.545,0.002364
3.55,0.001986
3.555,0.002368
3.56,0.00165
3.565,0.001966
3.57,0.002508
3.575,0.002279
3.58,0.001508
3.585,0.001792
3.59,0.00232
3.595,0.002219
3.6,0.002382
3.605,0.001379
3.61,0.001555
3.615,0.001914
3.62,0.001659
3.625,0.001992
3.63,0.002008
3.635,0.002126
3.64,0.001959
3.645,0.002203
3.65,0.00228
3.655,0.00206
3.66,0.001575
3.665,0.002462
3.67,0.002083
3.675,0.002156
3.68,0.002068
3.685,0.001439
3.69,0.002211
3.695,0.001776
3.7,0.001577
3.705,0.00246
3.71,0.001899
3.715,0.002109
3.72,0.002321
3.725,0.002577
3.73,0.001368
3.735,0.001744
3.74,0.002245
3.745,0.001771
3.75,0.000857
3.755,0.002057
3.76,0.002086
3.765,0.002286
3.77,0.002087
3.775,0.001851
3.78,0.002082
3.785,0.001994
3.79,0.001828
3.795,0.002096
3.8,0.002132
3.805,0.001649
3.81,0.002368
3.815,0.002298
3.82,0.002284
3.825,0.001038
3.83,0.002047
3.835,0.001962
3.84,0.001653
3.845,0.00221
3.85,0.001476
3.855,0.00244
3.86,0.002142
3.865,0.001827
3.87,0.002507
3.875,0.002168
3.88,0.002123
3.885,0.001546
3.89,0.002191
3.895,0.002501
3.9,0.002393
3.905,0.00155
3.91,0.002494
3.915,0.002569
3.92,0.002301
3.925,0.001867
3.93,0.001473
3.935,0.001681
3.94,0.001797
3.945,0.002096
3.95,0.002194
3.955,0.001737
3.96,0.00142
3.965,0.001851
3.97,0.001527
3.975,0.002464
3.98,0.001559
3.985,0.002162
3.99,0.002282
3.995,0.001644
4.0,0.002343
4.005,0.001938
4.01,0.001708
4.015,0.001653
4.02,0.002024
4.025,0.002364
4.03,0.001314
4.035,0.0022
4.04,0.00193
4.045,0.001716
4.05,0.001946
4.055,0.00198
4.06,0.001965
4.065,0.002279
4.07,0.001698
4.075,0.00279
4.08,0.002637
4.085,0.002732
4.09,0.003817
4.095,0.008081
4.1,0.015563
4.105,0.030808
4.11,0.05727
4.115,0.100818
4.12,0.164023
4.125,0.250031
4.13,0.352456
4.135,0.461181
4.14,0.559582
4.145,0.627345
4.15,0.651956
4.155,0.62727
4.16,0.559158
4.165,0.461527
4.17,0.352569
4.175,0.249354
4.18,0.164197
4.185,0.099862
4.19,0.056901
4.195,0.030634
4.2,0.015809
4.205,0.007283
4.21,0.005114
4.215,0.003241
4.22,0.003023
4.225,0.003001
4.23,0.001701
4.235,0.001809
4.24,0.002088
4.245,0.002329
4.25,0.001816
4.255,0.001884
4.26,0.002374
4.265,0.001681
4.27,0.002068
4.275,0.002375
4.28,0.001899
4.285,0.002265
4.29,0.001948
4.295,0.001427
4.3,0.001794
4.305,0.001913
4.31,0.001864
4.315,0.00199
4.32,0.002119
4.325,0.00208
4.33,0.002039
4.335,0.001822
4.34,0.001895
4.345,0.00184
4.35,0.001762
4.355,0.002453
4.36,0.001297
4.365,0.002047
4.37,0.001386
4.375,0.00175
4.38,0.002241
4.385,0.001857
4.39,0.002448
4.395,0.001619
4.4,0.001847
4.405,0.001727
4.41,0.001952
4.415,0.001835
4.42,0.00181
4.425,0.001972
4.43,0.002328
4.435,0.00199
4.44,0.001955
4.445,0.00183
4.45,0.001681
4.455,0.001419
4.46,0.001558
4.465,0.001936
4.47,0.001249
4.475,0.002151
4.48,0.001771
4.485,0.001588
4.49,0.001725
4.495,0.002147
4.5,0.002045
4.505,0.00201
4.51,0.002539
4.515,0.002747
4.52,0.001478
4.525,0.002244
4.53,0.001669
4.535,0.001458
4.54,0.001761
4.545,0.002308
4.55,0.001847
4.555,0.001793
4.56,0.00246
4.565,0.00215
4.57,0.001947
4.575,0.002618
4.58,0.002156
4.585,0.001732
4.59,0.001608
4.595,0.001846
4.6,0.002056
4.605,0.00233
4.61,0.002297
4.615,0.002042
4.62,0.00159
4.625,0.00233
4.63,0.002035
4.635,0.001617
4.64,0.001566
4.645,0.002077
4.65,0.00212
4.655,0.002283
4.66,0.001567
4.665,0.002671
4.67,0.001354
4.675,0.00198
4.68,0.002465
4.685,0.002359
4.69,0.001654
4.695,0.002206
4.7,0.002424
4.705,0.00225
4.71,0.001642
4.715,0.002576
4.72,0.001413
4.725,0.002001
4.73,0.001607
4.735,0.001832
4.74,0.001865
4.745,0.002157
4.75,0.001534
4.755,0.002056
4.76,0.002436
4.765,0.002006
4.77,0.00217
4.775,0.002129
4.78,0.001714
4.785,0.001846
4.79,0.001994
4.795,0.002145
4.8,0.002693
4.805,0.002552
4.81,0.001812
4.815,0.001823
4.82,0.001618
4.825,0.001159
4.83,0.002438
4.835,0.002163
4.84,0.001287
4.845,0.00198
4.85,0.002809
4.855,0.002149
4.86,0.002156
4.865,0.00205
4.87,0.001708
4.875,0.001565
4.88,0.001685
4.885,0.002032
4.89,0.001895
4.895,0.002227
4.9,0.002604
4.905,0.002194
4.91,0.002281
4.915,0.00186
4.92,0.001527
4.925,0.002753
4.93,0.002244
4.935,0.002406
4.94,0.001854
4.945,0.001386
4.95,0.002456
4.955,0.001224
4.96,0.001929
4.965,0.001798
4.97,0.002067
4.975,0.002275
4.98,0.002279
4.985,0.001243
4.99,0.002339
4.995,0.001312
5.0,0.002227
5.005,0.001831
5.01,0.001584
5.015,0.001799
5.02,0.001518
5.025,0.001983
5.03,0.002322
5.035,0.002272
5.04,0.002003
5.045,0.002379
5.05,0.002168
5.055,0.002755
5.06,0.002173
5.065,0.001777
5.07,0.001886
5.075,0.001719
5.08,0.001885
5.085,0.001937
5.09,0.002233
5.095,0.002266
5.1,0.002008
5.105,0.00214
5.11,0.001726
5.115,0.001793
5.12,0.001112
5.125,0.001712
5.13,0.001813
5.135,0.002908
5.14,0.001528
5.145,0.002083
5.15,0.002088
5.155,0.002045
5.16,0.003704
5.165,0.005936
5.17,0.010334
5.175,0.019611
5.18,0.037523
5.185,0.064901
5.19,0.106956
5.195,0.161982
5.2,0.22873
5.205,0.298673
5.21,0.362478
5.215,0.406342
5.22,0.422536
5.225,0.40614
5.23,0.361569
5.235,0.298282
5.24,0.228368
5.245,0.162192
5.25,0.106502
5.255,0.066301
5.26,0.037554
5.265,0.020688
5.27,0.011115
5.275,0.006115
5.28,0.005627
5.285,0.006797
5.29,0.011397
5.295,0.020197
5.3,0.03759
5.305,0.065421
5.31,0.107154
5.315,0.161607
5.32,0.2288
5.325,0.299255
5.33,0.361799
5.335,0.405825
5.34,0.422485
5.345,0.406205
5.35,0.362356
5.355,0.299076
5.36,0.228948
5.365,0.162043
5.37,0.105985
5.375,0.065652
5.38,0.037328
5.385,0.020692
5.39,0.010695
5.395,0.006544
5.4,0.003554
5.405,0.002934
5.41,0.002635
5.415,0.002062
5.42,0.002158
5.425,0.002019
5.43,0.001689
5.435,0.002547
5.44,0.001691
5.445,0.001457
5.45,0.001836
5.455,0.002063
5.46,0.00204
5.465,0.001894
5.47,0.001853
5.475,0.001246
5.48,0.002238
5.485,0.002636
5.49,0.001751
5.495,0.001366
5.5,0.00228
5.505,0.00195
5.51,0.00058
5.515,0.001741
5.52,0.001488
5.525,0.001589
5.53,0.002729
5.535,0.002369
5.54,0.001957
5.545,0.00202
5.55,0.002583
5.555,0.001621
5.56,0.002284
5.565,0.001787
5.57,0.00232
5.575,0.002099
5.58,0.00175
5.585,0.002403
5.59,0.002216
5.595,0.002684
5.6,0.001873
5.605,0.00207
5.61,0.001771
5.615,0.002461
5.62,0.001746
5.625,0.002014
5.63,0.002491
5.635,0.002211
5.64,0.002124
5.645,0.002115
5.65,0.002141
5.655,0.002253
5.66,0.001908
5.665,0.001299
5.67,0.0025
5.675,0.001634
5.68,0.002683
5.685,0.00212
5.69,0.003167
5.695,0.002443
5.7,0.00217
5.705,0.00235
5.71,0.00151
5.715,0.002079
5.72,0.001883
5.725,0.002021
5.73,0.001271
5.735,0.001216
5.74,0.002271
5.745,0.002027
5.75,0.001847
5.755,0.001973
5.76,0.00177
5.765,0.001831
5.77,0.002253
5.775,0.001919
5.78,0.002257
5.785,0.001746
5.79,0.001345
5.795,0.001762
5.8,0.001948
5.805,0.001593
5.81,0.001858
5.815,0.001815
5.82,0.002335
5.825,0.002303
5.83,0.002397
5.835,0.001726
5.84,0.002149
5.845,0.002563
5.85,0.002362
5.855,0.002825
5.86,0.003959
5.865,0.007744
5.87,0.014303
5.875,0.027842
5.88,0.051042
5.885,0.090329
5.89,0.14661
5.895,0.222629
5.9,0.314926
5.905,0.412027
5.91,0.49952
5.915,0.559872
5.92,0.581798
5.925,0.559947
5.93,0.498911
5.935,0.411082
5.94,0.315112
5.945,0.223529
5.95,0.146343
5.955,0.089221
5.96,0.051045
5.965,0.027183
5.97,0.014527
5.975,0.007217
5.98,0.004461
5.985,0.002402
5.99,0.001787
5.995,0.001533
6.0,0.001513
6.005,0.002162
6.01,0.002307
6.015,0.002052
6.02,0.002077
6.025,0.001199
6.03,0.002402
6.035,0.001552
6.04,0.002471
6.045,0.002875
6.05,0.002022
6.055,0.002225
6.06,0.002224
6.065,0.001524
6.07,0.001591
6.075,0.00175
6.08,0.002055
6.085,0.002304
6.09,0.002042
6.095,0.002398
6.1,0.001816
6.105,0.001489
6.11,0.002011
6.115,0.00198
6.12,0.001487
6.125,0.002372
6.13,0.001655
6.135,0.001739
6.14,0.002081
6.145,0.001613
6.15,0.002225
6.155,0.002141
6.16,0.002166
6.165,0.002001
6.17,0.001831
6.175,0.001728
6.18,0.002114
6.185,0.002497
6.19,0.002288
6.195,0.002139
6.2,0.002367
6.205,0.002487
6.21,0.001556
6.215,0.001994
6.22,0.00245
6.225,0.001776
6.23,0.001843
6.235,0.002233
6.24,0.001933
6.245,0.002448
6.25,0.001901
6.255,0.002229
6.26,0.002919
6.265,0.002429
6.27,0.001527
6.275,0.00164
6.28,0.001652
6.285,0.001997
6.29,0.00151
6.295,0.002215
6.3,0.002634
6.305,0.002576
6.31,0.00174
6.315,0.001912
6.32,0.001904
6.325,0.001715
6.33,0.002621
6.335,0.001764
6.34,0.001609
6.345,0.002139
6.35,0.002129
6.355,0.002557
6.36,0.00256
6.365,0.001942
6.37,0.001255
6.375,0.002249
6.38,0.002296
6.385,0.00265
6.39,0.00144
6.395,0.001586
6.4,0.002562
6.405,0.002586
6.41,0.002468
6.415,0.001993
6.42,0.002463
6.425,0.001801
6.43,0.001552
6.435,0.001976
6.44,0.002034
6.445,0.002285
6.45,0.002388
6.455,0.001363
6.46,0.002095
6.465,0.002168
6.47,0.001539
6.475,0.001897
6.48,0.002011
6.485,0.00215
6.49,0.001682
6.495,0.001774
6.5,0.001594
6.505,0.002111
6.51,0.001869
6.515,0.001777
6.52,0.002217
6.525,0.001927
6.53,0.001558
6.535,0.002393
6.54,0.002335
6.545,0.002151
6.55,0.001616
6.555,0.002383
6.56,0.001776
6.565,0.001318
6.57,0.001941
6.575,0.00263
6.58,0.001826
6.585,0.002195
6.59,0.002475
6.595,0.002052
6.6,0.001874
6.605,0.00199
6.61,0.002193
6.615,0.001804
6.62,0.00211
6.625,0.002184
6.63,0.001852
6.635,0.002241
6.64,0.002185
6.645,0.001871
6.65,0.00192
6.655,0.002026
6.66,0.001933
6.665,0.001912
6.67,0.001624
6.675,0.002024
6.68,0.002247
6.685,0.002213
6.69,0.001696
6.695,0.002185
6.7,0.002203
6.705,0.001662
6.71,0.002172
6.715,0.001926
6.72,0.001857
6.725,0.00207
6.73,0.001914
6.735,0.001203
6.74,0.002062
6.745,0.001594
6.75,0.001955
6.755,0.002227
6.76,0.001905
6.765,0.00183
6.77,0.002034
6.775,0.00216
6.78,0.001692
6.785,0.001764
6.79,0.002161
6.795,0.002546
6.8,0.001985
6.805,0.002293
6.81,0.001726
6.815,0.001988
6.82,0.00201
6.825,0.001534
6.83,0.001977
6.835,0.001918
6.84,0.00109
6.845,0.00195
6.85,0.002083
6.855,0.002063
6.86,0.00209
6.865,0.001588
6.87,0.001719
6.875,0.001908
6.88,0.001671
6.885,0.00181
6.89,0.002399
6.895,0.001665
6.9,0.001853
6.905,0.002611
6.91,0.001927
6.915,0.001625
6.92,0.002065
6.925,0.002039
6.93,0.002026
6.935,0.001401
6.94,0.002079
6.945,0.002113
6.95,0.0027
6.955,0.002223
6.96,0.001838
6.965,0.0021
6.97,0.002225
6.975,0.001944
6.98,0.001981
6.985,0.002472
6.99,0.002169
6.995,0.00218
7.0,0.001669
7.005,0.002154
7.01,0.001348
7.015,0.002435
7.02,0.00185
7.025,0.002232
7.03,0.002498
7.035,0.00164
7.04,0.002418
7.045,0.002097
7.05,0.002419
7.055,0.001895
7.06,0.001782
7.065,0.002471
7.07,0.002169
7.075,0.002041
7.08,0.001628
7.085,0.002482
7.09,0.00191
7.095,0.001949
7.1,0.001786
7.105,0.002029
7.11,0.00223
7.115,0.002003
7.12,0.001994
7.125,0.001833
7.13,0.002538
7.135,0.002583
7.14,0.001921
7.145,0.001717
7.15,0.002112
7.155,0.001462
7.16,0.002105
7.165,0.002113
7.17,0.002075
7.175,0.002568
7.18,0.002651
7.185,0.002173
7.19,0.001895
7.195,0.002374
7.2,0.002412
7.205,0.001606
7.21,0.001767
7.215,0.001929
7.22,0.001445
7.225,0.001634
7.23,0.002582
7.235,0.001584
7.24,0.002309
7.245,0.001741
7.25,0.00236
7.255,0.002129
7.26,0.002328
7.265,0.00154
7.27,0.002118
7.275,0.001823
7.28,0.002282
7.285,0.002265
7.29,0.002077
7.295,0.001975
7.3,0.002014
7.305,0.002105
7.31,0.001843
7.315,0.001868
7.32,0.001796
7.325,0.001655
7.33,0.002376
7.335,0.001563
7.34,0.002464
7.345,0.002261
7.35,0.001429
7.355,0.001387
7.36,0.002025
7.365,0.00165
7.37,0.002064
7.375,0.002343
7.38,0.002139
7.385,0.001942
7.39,0.001953
7.395,0.002523
7.4,0.001893
7.405,0.002615
7.41,0.002721
7.415,0.001894
7.42,0.002123
7.425,0.002612
7.43,0.001784
7.435,0.002173
7.44,0.002388
7.445,0.00167
7.45,0.002155
7.455,0.002074
7.46,0.001848
7.465,0.002561
7.47,0.001984
7.475,0.002816
7.48,0.002278
7.485,0.00179
7.49,0.002124
7.495,0.00177
7.5,0.002315
7.505,0.00226
7.51,0.001625
7.515,0.001892
7.52,0.002197
7.525,0.002054
7.53,0.001698
7.535,0.002408
7.54,0.002501
7.545,0.001523
7.55,0.002537
7.555,0.00133
7.56,0.001982
7.565,0.001799
7.57,0.001837
7.575,0.002088
7.58,0.001625
7.585,0.001989
7.59,0.002601
7.595,0.00218
7.6,0.002534
7.605,0.00232
7.61,0.001467
7.615,0.002632
7.62,0.002317
7.625,0.002249
7.63,0.001895
7.635,0.001845
7.64,0.001665
7.645,0.001972
7.65,0.002063
7.655,0.00197
7.66,0.001972
7.665,0.001358
7.67,0.001765
7.675,0.001752
7.68,0.002125
7.685,0.001867
7.69,0.001867
7.695,0.002051
7.7,0.001858
7.705,0.001923
7.71,0.002394
7.715,0.001963
7.72,0.001709
7.725,0.002223
7.73,0.002292
7.735,0.002232
7.74,0.001568
7.745,0.00234
7.75,0.002034
7.755,0.002063
7.76,0.002049
