ppm,intensity
0.86,0.002318
0.865,0.00247
0.87,0.001164
0.875,0.001808
0.88,0.001864
0.885,0.002227
0.89,0.001957
0.895,0.001919
0.9,0.00198
0.905,0.002649
0.91,0.002756
0.915,0.001816
0.92,0.001676
0.925,0.002942
0.93,0.001657
0.935,0.001799
0.94,0.002013
0.945,0.002169
0.95,0.00236
0.955,0.002137
0.96,0.001695
0.965,0.002177
0.97,0.002087
0.975,0.002657
0.98,0.001995
0.985,0.001532
0.99,0.001634
0.995,0.002508
1.0,0.001811
1.005,0.001263
1.01,0.001797
1.015,0.002
1.02,0.002416
1.025,0.001645
1.03,0.002235
1.035,0.002286
1.04,0.001782
1.045,0.002023
1.05,0.00289
1.055,0.003368
1.06,0.00431
1.065,0.006998
1.07,0.013375
1.075,0.024798
1.08,0.045989
1.085,0.080223
1.09,0.131669
1.095,0.200195
1.1,0.283514
1.105,0.369559
1.11,0.448603
1.115,0.504256
1.12,0.525801
1.125,0.512119
1.13,0.467986
1.135,0.413427
1.14,0.36745
1.145,0.350377
1.15,0.380612
1.155,0.462072
1.16,0.585366
1.165,0.731199
1.17,0.870114
1.175,0.969613
1.18,1.006274
1.185,0.969962
1.19,0.870146
1.195,0.731351
1.2,0.585438
1.205,0.462166
1.21,0.381139
1.215,0.35144
1.22,0.367097
1.225,0.412942
1.23,0.468499
1.235,0.511937
1.24,0.525902
1.245,0.503478
1.25,0.447592
1.255,0.369666
1.26,0.282424
1.265,0.200101
1.27,0.131552
1.275,0.080624
1.28,0.046125
1.285,0.025184
1.29,0.013302
1.295,0.007349
1.3,0.004293
1.305,0.002649
1.31,0.002251
1.315,0.002261
1.32,0.001918
1.325,0.0022
1.33,0.002406
1.335,0.00172
1.34,0.00138
1.345,0.002418
1.35,0.002006
1.355,0.002248
1.36,0.001534
1.365,0.002607
1.37,0.002259
1.375,0.001956
1.38,0.001877
1.385,0.00204
1.39,0.001942
1.395,0.001902
1.4,0.001608
1.405,0.002442
1.41,0.001986
1.415,0.002026
1.42,0.002033
1.425,0.001175
1.43,0.002184
1.435,0.001885
1.44,0.001899
1.445,0.002024
1.45,0.00166
1.455,0.002295
1.46,0.001756
1.465,0.001684
1.47,0.001698
1.475,0.002056
1.48,0.002261
1.485,0.001792
1.49,0.001471
1.495,0.002372
1.5,0.001627
1.505,0.002418
1.51,0.001981
1.515,0.001756
1.52,0.001776
1.525,0.002162
1.53,0.002311
1.535,0.001931
1.54,0.002331
1.545,0.00273
1.55,0.001927
1.555,0.001598
1.56,0.001631
1.565,0.001513
1.57,0.001776
1.575,0.001747
1.58,0.001536
1.585,0.002186
1.59,0.001086
1.595,0.001538
1.6,0.002705
1.605,0.002363
1.61,0.002183
1.615,0.00216
1.62,0.00262
1.625,0.002187
1.63,0.002027
1.635,0.001569
1.64,0.001974
1.645,0.001743
1.65,0.001753
1.655,0.00175
1.66,0.001984
1.665,0.001885
1.67,0.002305
1.675,0.001536
1.68,0.001941
1.685,0.002651
1.69,0.002014
1.695,0.00242
1.7,0.002398
1.705,0.002461
1.71,0.002258
1.715,0.001517
1.72,0.001906
1.725,0.001867
1.73,0.001458
1.735,0.001838
1.74,0.001562
1.745,0.001417
1.75,0.002074
1.755,0.001985
1.76,0.001759
1.765,0.001667
1.77,0.001811
1.775,0.001862
1.78,0.001857
1.785,0.001982
1.79,0.001848
1.795,0.002135
1.8,0.002183
1.805,0.002125
1.81,0.001768
1.815,0.001784
1.82,0.002152
1.825,0.001931
1.83,0.001985
1.835,0.001128
1.84,0.001055
1.845,0.002118
1.85,0.002115
1.855,0.002488
1.86,0.002252
1.865,0.002078
1.87,0.002006
1.875,0.001501
1.88,0.002309
1.885,0.001789
1.89,0.002176
1.895,0.00207
1.9,0.002095
1.905,0.002312
1.91,0.001829
1.915,0.001864
1.92,0.0017
1.925,0.001868
1.93,0.002583
1.935,0.001873
1.94,0.002415
1.945,0.002289
1.95,0.002255
1.955,0.002281
1.96,0.001645
1.965,0.002131
1.97,0.002556
1.975,0.001756
1.98,0.001984
1.985,0.001759
1.99,0.002111
1.995,0.001623
2.0,0.002563
2.005,0.001868
2.01,0.00146
2.015,0.002627
2.02,0.00234
2.025,0.002181
2.03,0.002186
2.035,0.001875
2.04,0.001922
2.045,0.002253
2.05,0.002321
2.055,0.002326
2.06,0.002074
2.065,0.001837
2.07,0.001933
2.075,0.002388
2.08,0.002504
2.085,0.001881
2.09,0.001833
2.095,0.002437
2.1,0.002253
2.105,0.002244
2.11,0.001541
2.115,0.001869
2.12,0.00182
2.125,0.002073
2.13,0.00141
2.135,0.002445
2.14,0.002105
2.145,0.002152
2.15,0.001586
2.155,0.001991
2.16,0.002467
2.165,0.001451
2.17,0.002107
2.175,0.002245
2.18,0.001758
2.185,0.002285
2.19,0.001884
2.195,0.00243
2.2,0.002185
2.205,0.002079
2.21,0.002703
2.215,0.002291
2.22,0.002458
2.225,0.001584
2.23,0.001774
2.235,0.002293
2.24,0.002317
2.245,0.00198
2.25,0.002273
2.255,0.00163
2.26,0.002075
2.265,0.001598
2.27,0.002119
2.275,0.00183
2.28,0.001776
2.285,0.00202
2.29,0.002636
2.295,0.001646
2.3,0.001789
2.305,0.002374
2.31,0.001852
2.315,0.002619
2.32,0.002078
2.325,0.002032
2.33,0.002125
2.335,0.002609
2.34,0.002229
2.345,0.002181
2.35,0.002088
2.355,0.001453
2.36,0.00169
2.365,0.002519
2.37,0.002288
2.375,0.002177
2.38,0.002223
2.385,0.00181
2.39,0.002118
2.395,0.001685
2.4,0.002137
2.405,0.00175
2.41,0.001925
2.415,0.002159
2.42,0.001886
2.425,0.002227
2.43,0.00216
2.435,0.002126
2.44,0.002464
2.445,0.001484
2.45,0.001441
2.455,0.002216
2.46,0.002329
2.465,0.002704
2.47,0.002265
2.475,0.002291
2.48,0.001691
2.485,0.002263
2.49,0.002236
2.495,0.00163
2.5,0.001686
2.505,0.001961
2.51,0.002101
2.515,0.000969
2.52,0.002025
2.525,0.002081
2.53,0.001938
2.535,0.002093
2.54,0.00216
2.545,0.001646
2.55,0.002146
2.555,0.001912
2.56,0.001669
2.565,0.002073
2.57,0.002521
2.575,0.001489
2.58,0.001421
2.585,0.001421
2.59,0.002692
2.595,0.001912
2.6,0.001979
2.605,0.001725
2.61,0.001671
2.615,0.001291
2.62,0.00206
2.625,0.002091
2.63,0.001308
2.635,0.001635
2.64,0.00174
2.645,0.001991
2.65,0.002085
2.655,0.002394
2.66,0.002478
2.665,0.002374
2.67,0.00247
2.675,0.001592
2.68,0.001806
2.685,0.0024
2.69,0.002101
2.695,0.002007
2.7,0.001307
2.705,0.001349
2.71,0.002256
2.715,0.00212
2.72,0.001896
2.725,0.001855
2.73,0.001396
2.735,0.00213
2.74,0.002362
2.745,0.002575
2.75,0.002017
2.755,0.001929
2.76,0.001616
2.765,0.002428
2.77,0.002597
2.775,0.001785
2.78,0.002102
2.785,0.002032
2.79,0.001799
2.795,0.001126
2.8,0.001872
2.805,0.002213
2.81,0.001495
2.815,0.001706
2.82,0.000851
2.825,0.00245
2.83,0.002175
2.835,0.002016
2.84,0.001905
2.845,0.001777
2.85,0.001972
2.855,0.001891
2.86,0.001913
2.865,0.001988
2.87,0.002044
2.875,0.002542
2.88,0.001493
2.885,0.002092
2.89,0.001781
2.895,0.001601
2.9,0.001171
2.905,0.002212
2.91,0.001653
2.915,0.001734
2.92,0.002161
2.925,0.001617
2.93,0.002006
2.935,0.00197
2.94,0.002277
2.945,0.00235
2.95,0.001693
2.955,0.002318
2.96,0.001963
2.965,0.002039
2.97,0.001922
2.975,0.002268
2.98,0.001572
2.985,0.002088
2.99,0.002408
2.995,0.001897
3.0,0.002706
3.005,0.001739
3.01,0.002071
3.015,0.001828
3.02,0.00178
3.025,0.001606
3.03,0.001807
3.035,0.001978
3.04,0.001715
3.045,0.002305
3.05,0.002529
3.055,0.001461
3.06,0.002289
3.065,0.002062
3.07,0.002082
3.075,0.002858
3.08,0.002418
3.085,0.002114
3.09,0.002061
3.095,0.001242
3.1,0.00227
3.105,0.001738
3.11,0.002062
3.115,0.002034
3.12,0.002336
3.125,0.002711
3.13,0.002344
3.135,0.002446
3.14,0.001918
3.145,0.00216
3.15,0.002269
3.155,0.001496
3.16,0.002715
3.165,0.00175
3.17,0.001553
3.175,0.002572
3.18,0.002741
3.185,0.001754
3.19,0.001785
3.195,0.003089
3.2,0.002039
3.205,0.001306
3.21,0.001786
3.215,0.002701
3.22,0.002231
3.225,0.002263
3.23,0.002429
3.235,0.002237
3.24,0.001883
3.245,0.001442
3.25,0.002156
3.255,0.001609
3.26,0.00198
3.265,0.002616
3.27,0.002189
3.275,0.002021
3.28,0.002023
3.285,0.002256
3.29,0.002322
3.295,0.001539
3.3,0.002065
3.305,0.0026
3.31,0.002264
3.315,0.001732
3.32,0.001762
3.325,0.001278
3.33,0.001722
3.335,0.002562
3.34,0.001976
3.345,0.001701
3.35,0.001798
3.355,0.001961
3.36,0.001963
3.365,0.001876
3.37,0.001731
3.375,0.002223
3.38,0.002538
3.385,0.001801
3.39,0.001811
3.395,0.002416
3.4,0.001488
3.405,0.001793
3.41,0.001868
3.415,0.002059
3.42,0.001904
3.425,0.00169
3.43,0.002109
3.435,0.001584
3.44,0.00139
3.445,0.00129
3.45,0.002262
3.455,0.001392
3.46,0.002156
3.465,0.002235
3.47,0.002282
3.475,0.001939
3.48,0.001808
3.485,0.00203
3.49,0.001792
3.495,0.00155
3.5,0.00244
3.505,0.001691
3.51,0.002641
3.515,0.002223
3.52,0.001971
3.525,0.002522
3.53,0.003397
3.535,0.003865
3.54,0.006953
3.545,0.012617
3.55,0.023222
3.555,0.039894
3.56,0.064351
3.565,0.097048
3.57,0.136704
3.575,0.1792
3.58,0.217015
3.585,0.243646
3.59,0.254325
3.595,0.249519
3.6,0.231549
3.605,0.210385
3.61,0.198411
3.615,0.206305
3.62,0.243532
3.625,0.313861
3.63,0.412034
3.635,0.521885
3.64,0.624756
3.645,0.69743
3.65,0.723601
3.655,0.69758
3.66,0.625012
3.665,0.521953
3.67,0.411178
3.675,0.314113
3.68,0.243723
3.685,0.206104
3.69,0.19819
3.695,0.211016
3.7,0.231558
3.705,0.249181
3.71,0.254844
3.715,0.243638
3.72,0.216508
3.725,0.178826
3.73,0.136922
3.735,0.096925
3.74,0.064566
3.745,0.039659
3.75,0.022854
3.755,0.013189
3.76,0.00714
3.765,0.004991
3.77,0.003166
3.775,0.002427
3.78,0.001897
3.785,0.001931
3.79,0.00234
3.795,0.001793
3.8,0.002296
3.805,0.001294
3.81,0.002098
3.815,0.002313
3.82,0.002146
3.825,0.002025
3.83,0.00238
3.835,0.001727
3.84,0.001682
3.845,0.002063
3.85,0.002447
3.855,0.002177
3.86,0.001958
3.865,0.002131
3.87,0.002181
3.875,0.00159
3.88,0.001042
3.885,0.001667
3.89,0.001503
3.895,0.001823
3.9,0.001605
3.905,0.001723
3.91,0.002178
3.915,0.002061
3.92,0.002019
3.925,0.002609
3.93,0.001868
3.935,0.001896
3.94,0.002473
3.945,0.001641
3.95,0.00146
3.955,0.002489
3.96,0.00215
3.965,0.002243
3.97,0.002256
3.975,0.00235
3.98,0.001869
3.985,0.002009
3.99,0.001646
3.995,0.002085
4.0,0.002118
4.005,0.001879
4.01,0.002272
4.015,0.003073
4.02,0.001636
4.025,0.002331
4.03,0.002371
4.035,0.002415
4.04,0.001761
4.045,0.002462
4.05,0.002274
4.055,0.002002
4.06,0.001926
4.065,0.002133
4.07,0.002375
4.075,0.002358
4.08,0.002852
4.085,0.001928
4.09,0.002269
4.095,0.001903
4.1,0.002328
4.105,0.0021
4.11,0.001845
4.115,0.00159
4.12,0.001785
4.125,0.002139
4.13,0.002569
4.135,0.002326
4.14,0.001636
4.145,0.001883
4.15,0.002064
4.155,0.002004
4.16,0.002067
4.165,0.002312
4.17,0.00211
4.175,0.00179
4.18,0.001354
4.185,0.001907
4.19,0.001436
4.195,0.001963
4.2,0.002127
4.205,0.001545
4.21,0.001959
4.215,0.001885
4.22,0.002667
4.225,0.002157
4.23,0.001335
4.235,0.002147
4.24,0.002135
4.245,0.001918
4.25,0.001855
4.255,0.002194
4.26,0.002215
4.265,0.002134
4.27,0.001632
4.275,0.00189
4.28,0.001431
4.285,0.001452
4.29,0.001778
4.295,0.001604
4.3,0.001827
4.305,0.002837
4.31,0.002141
4.315,0.001657
4.32,0.001208
4.325,0.00167
4.33,0.00146
4.335,0.001191
4.34,0.002212
4.345,0.001789
4.35,0.002111
4.355,0.003038
4.36,0.002051
4.365,0.001997
4.37,0.002078
4.375,0.001863
4.38,0.001667
4.385,0.001882
4.39,0.002356
4.395,0.001862
4.4,0.001478
4.405,0.001521
4.41,0.001598
4.415,0.001962
4.42,0.002128
4.425,0.002129
4.43,0.002378
4.435,0.001893
4.44,0.002259
4.445,0.002083
4.45,0.002219
4.455,0.001329
4.46,0.002413
4.465,0.001438
4.47,0.001587
4.475,0.002255
4.48,0.001849
4.485,0.002605
4.49,0.002044
4.495,0.00163
4.5,0.002045
4.505,0.001851
4.51,0.002536
4.515,0.002563
4.52,0.002252
4.525,0.001852
4.53,0.002024
4.535,0.002362
4.54,0.001715
4.545,0.001718
4.55,0.002294
4.555,0.002254
4.56,0.001915
4.565,0.001903
4.57,0.001314
4.575,0.002411
4.58,0.001956
4.585,0.001497
4.59,0.001603
4.595,0.001685
4.6,0.002594
4.605,0.00224
4.61,0.00153
4.615,0.002648
4.62,0.002467
4.625,0.001629
4.63,0.001069
4.635,0.002337
4.64,0.001789
4.645,0.001952
4.65,0.001816
4.655,0.002441
4.66,0.002518
4.665,0.002284
4.67,0.001947
4.675,0.002092
4.68,0.002217
4.685,0.001449
4.69,0.002435
4.695,0.001888
4.7,0.002092
4.705,0.002049
4.71,0.002318
4.715,0.002375
4.72,0.002775
4.725,0.001878
4.73,0.001686
4.735,0.002051
4.74,0.001775
4.745,0.002306
4.75,0.001723
4.755,0.002053
4.76,0.002336
4.765,0.002362
4.77,0.002079
4.775,0.002502
4.78,0.002459
4.785,0.001414
4.79,0.002135
4.795,0.002073
4.8,0.001906
4.805,0.001787
4.81,0.002026
4.815,0.002147
4.82,0.002108
4.825,0.00249
4.83,0.00236
4.835,0.001806
4.84,0.001747
4.845,0.002309
4.85,0.001769
4.855,0.002071
4.86,0.00218
4.865,0.002374
4.87,0.002194
4.875,0.002519
4.88,0.001853
4.885,0.002249
4.89,0.001784
4.895,0.002079
4.9,0.002058
4.905,0.001689
4.91,0.001103
4.915,0.002349
4.92,0.002141
4.925,0.002064
4.93,0.001769
4.935,0.001898
4.94,0.002174
4.945,0.002022
4.95,0.00242
4.955,0.002055
4.96,0.001727
4.965,0.002228
4.97,0.001792
4.975,0.002089
4.98,0.00138
4.985,0.001891
4.99,0.002208
4.995,0.001784
5.0,0.002002
5.005,0.002218
5.01,0.002034
5.015,0.002636
5.02,0.00192
5.025,0.001947
5.03,0.001954
5.035,0.001318
5.04,0.001473
5.045,0.002196
5.05,0.001894
5.055,0.002496
5.06,0.001982
5.065,0.00195
5.07,0.00237
5.075,0.002106
5.08,0.002571
5.085,0.00164
5.09,0.002164
5.095,0.002248
5.1,0.002205
5.105,0.002414
5.11,0.002371
5.115,0.002025
5.12,0.001817
5.125,0.002357
5.13,0.002033
5.135,0.002352
5.14,0.002492
5.145,0.00209
5.15,0.001706
5.155,0.001934
5.16,0.0023
5.165,0.001943
5.17,0.002439
5.175,0.002043
5.18,0.002076
5.185,0.001812
5.19,0.001997
5.195,0.002415
5.2,0.001912
5.205,0.001915
5.21,0.001758
5.215,0.002303
5.22,0.001497
5.225,0.001799
5.23,0.002346
5.235,0.002524
5.24,0.001948
5.245,0.002362
5.25,0.00133
5.255,0.002288
5.26,0.002125
5.265,0.001594
5.27,0.001399
5.275,0.001845
5.28,0.002112
5.285,0.00215
5.29,0.00206
5.295,0.002291
5.3,0.002266
5.305,0.001536
5.31,0.001886
5.315,0.001841
5.32,0.002379
5.325,0.001847
5.33,0.002371
5.335,0.002051
5.34,0.00284
5.345,0.002002
5.35,0.002021
5.355,0.00198
5.36,0.002071
5.365,0.002869
5.37,0.001843
5.375,0.001714
5.38,0.001949
5.385,0.002253
5.39,0.001672
5.395,0.002296
5.4,0.002284
5.405,0.001959
5.41,0.001928
5.415,0.00174
5.42,0.00192
5.425,0.001736
5.43,0.00245
5.435,0.002584
5.44,0.001915
5.445,0.002
5.45,0.00135
5.455,0.001829
5.46,0.002132
5.465,0.002109
5.47,0.002056
5.475,0.002308
5.48,0.002044
5.485,0.001877
5.49,0.002572
5.495,0.001341
5.5,0.001607
5.505,0.001753
5.51,0.001755
5.515,0.001739
5.52,0.00193
5.525,0.001759
5.53,0.001988
5.535,0.002213
5.54,0.002016
5.545,0.002052
5.55,0.001679
5.555,0.001609
5.56,0.001903
5.565,0.002328
5.57,0.002135
5.575,0.002383
5.58,0.00235
5.585,0.002396
5.59,0.001722
5.595,0.002436
5.6,0.002268
5.605,0.002727
5.61,0.002209
5.615,0.002117
5.62,0.001959
5.625,0.002061
5.63,0.001429
5.635,0.001917
5.64,0.001991
5.645,0.002349
5.65,0.001776
5.655,0.00205
5.66,0.00264
5.665,0.00182
5.67,0.002297
5.675,0.001819
5.68,0.001969
5.685,0.002164
5.69,0.002311
5.695,0.001833
5.7,0.001649
5.705,0.002532
5.71,0.002069
5.715,0.00228
5.72,0.002322
5.725,0.002268
5.73,0.001914
5.735,0.001957
5.74,0.001465
5.745,0.002067
5.75,0.001842
5.755,0.001997
5.76,0.002652
5.765,0.002243
5.77,0.002023
5.775,0.001534
5.78,0.002257
5.785,0.002531
5.79,0.00172
5.795,0.002151
5.8,0.001826
5.805,0.001952
5.81,0.001878
5.815,0.001448
5.82,0.001827
5.825,0.001445
5.83,0.002482
5.835,0.002364
5.84,0.002019
5.845,0.0021
5.85,0.002024
5.855,0.002073
5.86,0.002072
5.865,0.001922
5.87,0.001947
5.875,0.001541
5.88,0.001659
5.885,0.001796
5.89,0.002076
5.895,0.001876
5.9,0.00266
5.905,0.001939
5.91,0.001882
5.915,0.002153
5.92,0.002359
5.925,0.002642
5.93,0.00234
5.935,0.001803
5.94,0.001947
5.945,0.002366
5.95,0.002094
5.955,0.002281
5.96,0.00198
5.965,0.002556
5.97,0.002503
5.975,0.002393
5.98,0.002061
5.985,0.001455
5.99,0.001545
5.995,0.00212
6.0,0.002232
6.005,0.001011
6.01,0.001846
6.015,0.002403
6.02,0.002336
6.025,0.001839
6.03,0.002228
6.035,0.00202
6.04,0.001935
6.045,0.002393
6.05,0.0024
6.055,0.001831
6.06,0.001687
6.065,0.001563
6.07,0.001524
6.075,0.002467
6.08,0.002653
6.085,0.002084
6.09,0.002372
6.095,0.001778
6.1,0.001989
6.105,0.002326
6.11,0.002121
6.115,0.002001
6.12,0.001445
6.125,0.001517
6.13,0.001872
6.135,0.001824
6.14,0.001988
6.145,0.001796
6.15,0.001939
6.155,0.002034
6.16,0.002189
6.165,0.002036
6.17,0.001826
6.175,0.001918
6.18,0.002322
6.185,0.001943
6.19,0.001683
6.195,0.001669
6.2,0.002109
6.205,0.002203
6.21,0.002429
6.215,0.001902
6.22,0.002481
6.225,0.001893
6.23,0.001932
6.235,0.001817
6.24,0.002189
6.245,0.002368
6.25,0.002002
6.255,0.00184
6.26,0.001484
6.265,0.00206
6.27,0.001893
6.275,0.001941
6.28,0.001794
6.285,0.001711
6.29,0.001863
6.295,0.002161
6.3,0.002334
6.305,0.002004
6.31,0.002118
6.315,0.00194
6.32,0.001965
6.325,0.001543
6.33,0.002307
6.335,0.00221
6.34,0.002502
6.345,0.001799
6.35,0.002051
6.355,0.001693
6.36,0.002089
6.365,0.001965
6.37,0.002237
6.375,0.001958
6.38,0.002226
6.385,0.001841
6.39,0.002209
6.395,0.001905
6.4,0.001859
6.405,0.002037
6.41,0.002133
6.415,0.001529
6.42,0.001493
6.425,0.002072
6.43,0.001989
6.435,0.001319
6.44,0.00143
6.445,0.001748
6.45,0.002117
6.455,0.002077
6.46,0.00235
6.465,0.002406
6.47,0.002812
6.475,0.00152
6.48,0.001995
6.485,0.00237
6.49,0.001583
6.495,0.001531
6.5,0.002076
6.505,0.002381
6.51,0.002434
6.515,0.001406
6.52,0.001597
6.525,0.001976
6.53,0.00183
6.535,0.002119
6.54,0.002055
6.545,0.002608
6.55,0.001988
6.555,0.002072
6.56,0.002036
6.565,0.002386
6.57,0.001633
6.575,0.002141
6.58,0.001748
6.585,0.001529
6.59,0.002412
6.595,0.00219
6.6,0.002487
6.605,0.002099
6.61,0.002233
6.615,0.002059
6.62,0.002207
6.625,0.001874
6.63,0.002596
6.635,0.001713
6.64,0.002597
6.645,0.001948
6.65,0.002312
6.655,0.002063
6.66,0.002169
6.665,0.002525
6.67,0.002066
6.675,0.001696
6.68,0.0021
6.685,0.00224
6.69,0.00118
6.695,0.002352
6.7,0.002392
6.705,0.001413
6.71,0.001966
6.715,0.0023
6.72,0.001622
6.725,0.001874
6.73,0.001902
6.735,0.00221
6.74,0.0024
6.745,0.002008
6.75,0.00204
6.755,0.002337
6.76,0.002205
6.765,0.001981
6.77,0.002475
6.775,0.001533
6.78,0.002071
6.785,0.001874
6.79,0.001845
6.795,0.002086
6.8,0.002031
6.805,0.002863
6.81,0.00224
6.815,0.002139
6.82,0.002586
6.825,0.002367
6.83,0.001377
6.835,0.00206
6.84,0.002274
6.845,0.001809
6.85,0.002119
6.855,0.001859
6.86,0.002146
6.865,0.001455
6.87,0.001344
6.875,0.001826
6.88,0.002093
6.885,0.002474
6.89,0.001919
6.895,0.001756
6.9,0.00233
6.905,0.002025
6.91,0.002635
6.915,0.001982
6.92,0.00134
6.925,0.001737
6.93,0.001683
6.935,0.001531
6.94,0.001744
6.945,0.001773
6.95,0.001912
6.955,0.001821
6.96,0.002151
6.965,0.002153
6.97,0.002071
6.975,0.002078
6.98,0.001358
6.985,0.001432
6.99,0.001705
6.995,0.002097
7.0,0.001502
7.005,0.001863
7.01,0.002094
7.015,0.002695
7.02,0.002099
7.025,0.001823
7.03,0.002386
7.035,0.002079
7.04,0.001904
7.045,0.002392
7.05,0.001688
7.055,0.002072
7.06,0.002033
7.065,0.002318
7.07,0.001607
7.075,0.001554
7.08,0.001868
7.085,0.001907
7.09,0.002016
7.095,0.001871
7.1,0.00215
7.105,0.00224
7.11,0.002077
7.115,0.001634
7.12,0.002399
7.125,0.001467
7.13,0.001927
7.135,0.002307
7.14,0.001784
7.145,0.002446
7.15,0.002662
7.155,0.002544
7.16,0.002148
7.165,0.002338
7.17,0.001819
7.175,0.002136
7.18,0.002155
7.185,0.002029
7.19,0.002051
7.195,0.001925
7.2,0.001315
7.205,0.002136
7.21,0.002106
7.215,0.00271
7.22,0.002244
7.225,0.00202
7.23,0.002301
7.235,0.002213
7.24,0.001991
7.245,0.001864
7.25,0.001486
7.255,0.00204
7.26,0.002563
7.265,0.001348
7.27,0.001666
7.275,0.00226
7.28,0.002064
7.285,0.002143
7.29,0.00135
7.295,0.001792
7.3,0.002173
7.305,0.002202
7.31,0.0021
7.315,0.00169
7.32,0.002185
7.325,0.001581
7.33,0.00167
7.335,0.001591
7.34,0.002499
7.345,0.001853
7.35,0.002016
7.355,0.001231
7.36,0.002378
7.365,0.002158
7.37,0.00142
7.375,0.001437
7.38,0.002575
7.385,0.001667
7.39,0.002638
7.395,0.001833
7.4,0.00113
7.405,0.002383
7.41,0.002171
7.415,0.002234
7.42,0.001818
7.425,0.001921
7.43,0.00233
7.435,0.001708
7.44,0.001309
7.445,0.002312
7.45,0.001779
7.455,0.00244
7.46,0.001827
7.465,0.001846
7.47,0.001907
7.475,0.001172
7.48,0.002406
7.485,0.001775
7.49,0.001926
7.495,0.002506
7.5,0.002035
7.505,0.002308
7.51,0.002112
7.515,0.002265
7.52,0.002092
7.525,0.002399
7.53,0.001922
7.535,0.002156
7.54,0.001748
7.545,0.00241
7.55,0.001232
7.555,0.00206
7.56,0.002122
7.565,0.002115
7.57,0.001993
7.575,0.002464
7.58,0.002736
7.585,0.001787
7.59,0.001328
7.595,0.001615
7.6,0.001711
7.605,0.001948
7.61,0.001976
7.615,0.002373
7.62,0.001846
7.625,0.001983
7.63,0.002034
7.635,0.001688
7.64,0.001884
7.645,0.00296
7.65,0.001963
7.655,0.001659
7.66,0.001233
7.665,0.002358
7.67,0.001883
7.675,0.001773
7.68,0.002851
7.685,0.002496
7.69,0.001396
7.695,0.001874
7.7,0.002344
7.705,0.002287
7.71,0.001606
7.715,0.002617
7.72,0.002643
7.725,0.001607
7.73,0.001377
7.735,0.001508
7.74,0.002228
7.745,0.002372
7.75,0.002059
7.755,0.001785
7.76,0.001961
7.765,0.002191
